Account_Name,Resource_ID,Cloud_Provider,Billing_Period,Compute_Hours,Storage_GB_Used,API_Requests,Total_Charge,Service_Name,Description
Shared-Services,gcs-068c251,GCP,2026-06,0.0,492.8,7884318,91.16,Cloud Storage,Temp processing bucket
Compliance-Audit,s3-045c748,AWS,2026-06,0.0,13672.9,2734574,478.55,S3,Data lake raw zone
Mobile-Backend,aks-0bc9456,AZURE,2026-06,1220.6,0.0,0,1830.94,AKS,Staging K8s cluster
DevOps-Central,appi-0a74430,AZURE,2026-06,0.0,0.0,73150004,914.37,Application Insights,APM telemetry
Mobile-Backend,vm-0347828,AZURE,2026-06,578.8,0.0,0,1056.23,Virtual Machines,E4s v3 SIEM collector
Mobile-Backend,vm-04f4258,AZURE,2026-06,774.7,0.0,0,471.26,Virtual Machines,D2s v3 utility server
Marketing-Platform,gcf-0a04526,GCP,2026-06,0.0,0.0,2098604,31.48,Cloud Functions,Scheduled tasks
Production-Main,sentinel-0b5c731,AZURE,2026-06,0.0,0.0,70625586,1765.64,Microsoft Sentinel,SIEM detection
Analytics-Platform,eh-0920184,AZURE,2026-06,538.2,0.0,22429101,245.6,Event Hubs,Standard throughput units
Security-Ops,ec-0f25929,AWS,2026-06,530.0,0.0,0,190.8,ElastiCache,Redis staging cluster
Production-Main,lam-06c3822,AWS,2026-06,0.0,0.0,34045007,238.32,Lambda,Data transformer
Finance-Systems,gcf-0421328,GCP,2026-06,0.0,0.0,12803228,192.04,Cloud Functions,Data triggers
Mobile-Backend,vm-0ab2945,AZURE,2026-06,610.3,0.0,0,2227.55,Virtual Machines,E8s v3 memory-optimized
Customer-Portal,ses-0dea201,AWS,2026-06,0.0,0.0,614905,0.74,SES,Marketing email
Shared-Services,fd-0c84968,AZURE,2026-06,0.0,0.0,73156841,548.69,Front Door,Global load balancer
Marketing-Platform,vai-0994295,GCP,2026-06,521.8,0.0,5797387,1130.49,Vertex AI,Model serving endpoints
Internal-Tools,gke-0f44955,GCP,2026-06,689.0,0.0,0,2067.09,GKE,Batch processing cluster
Customer-Portal,gke-027e488,GCP,2026-06,1653.4,0.0,0,3306.75,GKE,ML training cluster
Analytics-Platform,gke-0c27957,GCP,2026-06,5107.8,0.0,0,10215.8,GKE,GPU node pool
Internal-Tools,s3-066e839,AWS,2026-06,0.0,3938.9,6302151,287.53,S3,Media content bucket
Marketing-Platform,r53-05f2407,AWS,2026-06,0.0,0.0,53810223,80.71,Route 53,DNS hosting
Partner-Integration,sqldb-03a7375,AZURE,2026-06,879.9,305.5,0,1472.3,SQL Database,Standard S3 production
Analytics-Platform,aks-063d802,AZURE,2026-06,510.7,0.0,0,766.08,AKS,Dev K8s cluster
Internal-Tools,fs-02d5561,GCP,2026-06,662.5,46.0,27606180,379.58,Firestore,User profiles DB
Data-Science,mem-054a856,GCP,2026-06,1081.3,0.0,0,778.51,Memorystore,Redis production cache
Marketing-Platform,i-0c79279,AWS,2026-06,614.6,0.0,0,2130.75,EC2,r5.2xlarge database server
Partner-Integration,r53-03d8284,AWS,2026-06,0.0,0.0,65183788,97.78,Route 53,DNS hosting
Security-Ops,bq-0cc3233,GCP,2026-06,0.0,8853.1,0,3541.23,BigQuery,Analytics data warehouse
Production-Main,lam-04a5904,AWS,2026-06,0.0,0.0,31268250,218.88,Lambda,Data transformer
Production-Main,kv-0c89603,AZURE,2026-06,0.0,0.0,2315640,6.95,Key Vault,Secrets management
Mobile-Backend,ebs-0b07495,AWS,2026-06,0.0,3258.0,0,146.62,EBS,st1 volumes archive
Shared-Services,func-0ed4230,AZURE,2026-06,0.0,0.0,8695245,130.43,Azure Functions,Event processors
Finance-Systems,elb-0eae911,AWS,2026-06,712.9,0.0,29702854,216.24,ELB,Application load balancer
Analytics-Platform,cr-00b9666,GCP,2026-06,230.0,0.0,958314,199.33,Cloud Run,Image processor
Production-Main,vm-003f653,AZURE,2026-06,832.7,0.0,0,2026.19,Virtual Machines,D8s v3 application server
Production-Main,kin-09ce928,AWS,2026-06,634.0,0.0,17611059,257.12,Kinesis,Firehose delivery
Shared-Services,rds-0a3f668,AWS,2026-06,576.7,800.9,0,2562.98,RDS,db.r5.2xlarge Aurora cluster
Marketing-Platform,cr-0c41360,GCP,2026-06,517.9,0.0,2157891,673.27,Cloud Run,ETL pipeline service
IoT-Platform,fs-034e949,GCP,2026-06,960.2,66.7,40006637,550.09,Firestore,User profiles DB
Finance-Systems,gcs-07ec274,GCP,2026-06,0.0,457.3,7315623,84.59,Cloud Storage,Temp processing bucket
Mobile-Backend,vm-0341972,AZURE,2026-06,491.7,0.0,0,4486.62,Virtual Machines,NC6s v3 GPU VM
Security-Ops,df-0b6c552,GCP,2026-06,311.3,0.0,0,757.58,Dataflow,Batch pipeline
Data-Science,mem-012a968,GCP,2026-06,992.0,0.0,0,714.22,Memorystore,Redis production cache
Security-Ops,nat-0d72337,AWS,2026-06,750.1,0.0,0,171.1,NAT Gateway,Staging VPC NAT
IoT-Platform,bq-0b66868,GCP,2026-06,0.0,2764.7,0,1105.9,BigQuery,BI reporting views
Compliance-Audit,s3-038b490,AWS,2026-06,0.0,12441.3,2488250,435.44,S3,Data lake raw zone
Customer-Portal,blob-105b713,AZURE,2026-06,0.0,5856.8,0,585.68,Blob Storage,Security audit logs
Partner-Integration,sqldb-0750133,AZURE,2026-06,974.1,338.3,0,1630.02,SQL Database,Standard S3 production
QA-Testing,elb-0c75777,AWS,2026-06,650.0,0.0,9027824,131.44,ELB,Classic load balancer
ML-Training,eks-036e675,AWS,2026-06,430.2,0.0,0,1290.63,EKS,Staging K8s cluster
Analytics-Platform,gke-00b7195,GCP,2026-06,5421.8,0.0,0,10843.66,GKE,GPU node pool
Staging-Env,cr-0e13304,GCP,2026-06,668.5,0.0,2785242,869.0,Cloud Run,ETL pipeline service
Marketing-Platform,rds-0ae5139,AWS,2026-06,370.8,103.0,0,437.76,RDS,db.t3.medium MySQL staging
Customer-Portal,s3-05ee685,AWS,2026-06,0.0,17581.4,3516293,615.35,S3,Data lake raw zone
Internal-Tools,cf-0823451,AWS,2026-06,0.0,0.0,133957206,669.78,CloudFront,CDN media distribution
Internal-Tools,gcs-02da914,GCP,2026-06,0.0,3287.3,3287335,238.33,Cloud Storage,Media assets bucket
Staging-Env,ca-0862572,GCP,2026-06,0.0,0.0,116978881,438.67,Cloud Armor,WAF policies
Partner-Integration,mem-0822632,GCP,2026-06,284.9,0.0,0,205.15,Memorystore,Redis staging cache
Edge-Network,gke-0bd1995,GCP,2026-06,2538.6,0.0,0,5077.17,GKE,ML training cluster
DevOps-Central,kin-0e6b990,AWS,2026-06,862.3,0.0,23954260,349.74,Kinesis,Firehose delivery
Data-Science,rds-0af2839,AWS,2026-06,905.6,628.8,0,2326.67,RDS,db.r5.xlarge PostgreSQL primary
IoT-Platform,bq-107d256,GCP,2026-06,0.0,3168.0,0,1267.19,BigQuery,BI reporting views
Shared-Services,cosmos-089a538,AZURE,2026-06,698.6,97.0,24258136,909.68,Cosmos DB,Event store
Finance-Systems,blob-0dfa184,AZURE,2026-06,0.0,5337.8,53376,160.13,Blob Storage,Backup storage
Finance-Systems,elb-0c7f397,AWS,2026-06,631.1,0.0,8764361,127.61,ELB,Classic load balancer
Partner-Integration,df-0628108,GCP,2026-06,979.5,0.0,0,2383.3,Dataflow,Streaming pipeline
Production-Main,cmon-1020557,GCP,2026-06,0.0,0.0,23670559,189.36,Cloud Monitoring,Metrics and alerting
Partner-Integration,elb-10fd576,AWS,2026-06,891.0,0.0,12375760,180.18,ELB,Classic load balancer
Production-Secondary,ecs-0072782,AWS,2026-06,379.8,0.0,0,693.13,ECS,Fargate worker cluster
Production-Main,i-088c201,AWS,2026-06,995.3,0.0,0,72.66,EC2,t3.micro bastion host
Finance-Systems,appi-0fa4969,AZURE,2026-06,0.0,0.0,18397670,229.98,Application Insights,Custom metrics
Marketing-Platform,ddb-0bd3653,AWS,2026-06,599.7,41.7,66634532,468.52,DynamoDB,Session store table
Production-Secondary,redis-0d5e966,AZURE,2026-06,903.1,0.0,0,1098.85,Azure Cache for Redis,Premium P1 cache
Compliance-Audit,s3-0a41751,AWS,2026-06,0.0,578.9,1157913,50.65,S3,Artifact storage
Internal-Tools,rds-02c6302,AWS,2026-06,813.5,1129.9,0,3615.6,RDS,db.r5.2xlarge Aurora cluster
Edge-Network,ebs-118e723,AWS,2026-06,0.0,639.9,0,79.98,EBS,gp3 volumes production
Finance-Systems,appi-0fdc444,AZURE,2026-06,0.0,0.0,39789671,497.37,Application Insights,APM telemetry
Finance-Systems,cr-0fa9949,GCP,2026-06,335.3,0.0,2794494,290.63,Cloud Run,Webhook handler
Mobile-Backend,acr-0d0e656,AZURE,2026-06,0.0,193.1,386216,127.45,Container Registry,Docker image registry
Marketing-Platform,vai-0f53537,GCP,2026-06,573.5,0.0,6372751,1242.68,Vertex AI,Model serving endpoints
Security-Ops,vai-016d169,GCP,2026-06,386.7,0.0,0,1933.61,Vertex AI,Training pipelines
Edge-Network,gcs-0302936,GCP,2026-06,0.0,17803.8,5934589,534.11,Cloud Storage,Data lake bucket
Security-Ops,ecs-0c7d446,AWS,2026-06,641.9,0.0,0,1171.39,ECS,Fargate API cluster
Compliance-Audit,vpn-0870914,AWS,2026-06,907.7,0.0,0,230.1,VPN Gateway,Client VPN endpoint
DevOps-Central,vm-00e1513,AZURE,2026-06,993.0,0.0,0,1410.02,Virtual Machines,F4s v2 compute node
Security-Ops,bq-0b2e575,GCP,2026-06,0.0,8229.9,0,3291.97,BigQuery,Analytics data warehouse
Customer-Portal,bq-0af1701,GCP,2026-06,0.0,971.6,0,388.66,BigQuery,Data export queries
Shared-Services,ado-0498358,AZURE,2026-06,0.0,99.4,0,24.85,Azure DevOps,Artifacts storage
Shared-Services,gcs-0eea952,GCP,2026-06,0.0,6895.6,172388,158.6,Cloud Storage,Backup bucket
Marketing-Platform,ps-0df1128,GCP,2026-06,0.0,0.0,47428036,592.85,Pub/Sub,Log forwarding
Customer-Portal,clog-0c8b599,GCP,2026-06,0.0,137.1,0,34.29,Cloud Logging,Audit logs
Security-Ops,ecs-0f17873,AWS,2026-06,190.0,0.0,0,346.8,ECS,Fargate batch cluster
Analytics-Platform,aks-07be261,AZURE,2026-06,442.2,0.0,0,663.43,AKS,Dev K8s cluster
Analytics-Platform,gcs-08fa192,GCP,2026-06,0.0,2409.8,2409850,174.71,Cloud Storage,Media assets bucket
Shared-Services,ado-0524335,AZURE,2026-06,594.1,0.0,0,297.05,Azure DevOps,Pipelines hosted
Shared-Services,gcs-01ab145,GCP,2026-06,0.0,13991.4,4663815,419.74,Cloud Storage,Data lake bucket
Shared-Services,r53-07dc433,AWS,2026-06,0.0,0.0,74983005,112.47,Route 53,DNS hosting
Production-Secondary,sb-0061462,AZURE,2026-06,0.0,0.0,23337067,58.34,Service Bus,Standard messaging
Data-Science,rds-10d2290,AWS,2026-06,825.2,572.9,0,2120.32,RDS,db.r5.xlarge PostgreSQL primary
Data-Science,aks-0151245,AZURE,2026-06,1412.0,0.0,0,2117.99,AKS,Staging K8s cluster
Analytics-Platform,bq-0608863,GCP,2026-06,0.0,10084.9,0,4033.96,BigQuery,Analytics data warehouse
Compliance-Audit,i-06f6166,AWS,2026-06,732.1,0.0,0,634.53,EC2,m5.large monitoring server
Security-Ops,gcs-0e02175,GCP,2026-06,0.0,5196.1,129900,119.51,Cloud Storage,Backup bucket
Finance-Systems,gcf-1131750,GCP,2026-06,0.0,0.0,12112537,181.68,Cloud Functions,Data triggers
Internal-Tools,blob-0a05230,AZURE,2026-06,0.0,5269.2,0,526.92,Blob Storage,Security audit logs
Data-Science,blob-04af932,AZURE,2026-06,0.0,2053.3,5133253,333.67,Blob Storage,Media content
Edge-Network,lam-032b472,AWS,2026-06,0.0,0.0,21965612,153.76,Lambda,Data transformer
Staging-Env,gcs-0c37460,GCP,2026-06,0.0,12919.0,4306346,387.57,Cloud Storage,Data lake bucket
Marketing-Platform,cr-0e17356,GCP,2026-06,591.3,0.0,2463778,768.71,Cloud Run,ETL pipeline service
Finance-Systems,cmon-022a754,GCP,2026-06,0.0,0.0,33830044,270.64,Cloud Monitoring,Metrics and alerting
Partner-Integration,rs-0c70645,AWS,2026-06,765.5,2126.4,0,3880.72,Redshift,Data warehouse cluster
ML-Training,rds-0485498,AWS,2026-06,641.4,712.7,0,1496.61,RDS,db.m5.xlarge analytics DB
Mobile-Backend,ado-0337337,AZURE,2026-06,0.0,76.5,0,19.13,Azure DevOps,Artifacts storage
Customer-Portal,bq-0a4a962,GCP,2026-06,0.0,1124.2,0,449.71,BigQuery,Data export queries
QA-Testing,lam-08bd801,AWS,2026-06,0.0,0.0,3323409,23.27,Lambda,Webhook processor
Analytics-Platform,ado-0c1c621,AZURE,2026-06,0.0,111.7,0,27.94,Azure DevOps,Artifacts storage
Data-Science,i-064e209,AWS,2026-06,814.0,0.0,0,706.02,EC2,t3.large application server
Production-Main,lam-0858407,AWS,2026-06,0.0,0.0,5367840,37.58,Lambda,Notification dispatcher
Security-Ops,ecs-0882716,AWS,2026-06,190.1,0.0,0,347.11,ECS,Fargate batch cluster
Data-Science,i-0b3c554,AWS,2026-06,372.8,0.0,0,1081.34,EC2,c5.2xlarge HPC node
Mobile-Backend,acr-0933982,AZURE,2026-06,0.0,183.4,366850,121.06,Container Registry,Docker image registry
Partner-Integration,rs-0902323,AWS,2026-06,0.0,0.0,5493785,274.69,Redshift,Spectrum queries
Shared-Services,ebs-086f615,AWS,2026-06,0.0,550.6,0,344.11,EBS,io2 volumes database
Internal-Tools,elb-0520569,AWS,2026-06,1146.1,0.0,15918896,231.78,ELB,Classic load balancer
Marketing-Platform,gcf-1078297,GCP,2026-06,0.0,0.0,2150762,32.27,Cloud Functions,Scheduled tasks
Finance-Systems,blob-0a9d546,AZURE,2026-06,0.0,8865.4,88653,265.96,Blob Storage,Backup storage
Security-Ops,gke-0174910,GCP,2026-06,522.3,0.0,0,1566.75,GKE,Batch processing cluster
Staging-Env,bq-0ffd650,GCP,2026-06,0.0,5915.4,0,2366.15,BigQuery,Log analytics
QA-Testing,lam-0e28351,AWS,2026-06,0.0,0.0,4501908,31.73,Lambda,Image resizer
Production-Secondary,r53-0e6c250,AWS,2026-06,0.0,0.0,8698141,13.05,Route 53,Health checks
Shared-Services,nat-0d10205,AWS,2026-06,606.4,0.0,0,138.34,NAT Gateway,Staging VPC NAT
ML-Training,rds-0b52197,AWS,2026-06,636.1,706.8,0,1484.27,RDS,db.m5.xlarge analytics DB
Marketing-Platform,gcf-0a8d204,GCP,2026-06,0.0,0.0,2055691,30.84,Cloud Functions,Scheduled tasks
Security-Ops,sqldb-07af165,AZURE,2026-06,969.1,67.2,0,201.41,SQL Database,Basic dev database
Staging-Env,ps-00f0976,GCP,2026-06,0.0,0.0,14521193,181.51,Pub/Sub,Data pipeline
Marketing-Platform,ps-0d0f145,GCP,2026-06,0.0,0.0,15865177,198.32,Pub/Sub,Data pipeline
Analytics-Platform,bq-00aa634,GCP,2026-06,0.0,4116.5,0,1646.59,BigQuery,Log analytics
Partner-Integration,sb-0677216,AZURE,2026-06,684.4,0.0,9505423,520.42,Service Bus,Premium messaging
Edge-Network,csql-0303589,GCP,2026-06,853.8,237.2,0,1025.74,Cloud SQL,PostgreSQL replica
Edge-Network,gcf-0d2e351,GCP,2026-06,0.0,0.0,12423640,186.36,Cloud Functions,Data triggers
Partner-Integration,ddb-03d4797,AWS,2026-06,564.4,39.2,62709692,440.93,DynamoDB,Session store table
Finance-Systems,s3-0243583,AWS,2026-06,0.0,69.5,34757401,225.92,S3,Static website hosting
Internal-Tools,eh-0fe7790,AZURE,2026-06,0.0,558.4,0,139.61,Event Hubs,Capture to storage
Partner-Integration,kin-1069401,AWS,2026-06,892.3,0.0,37180155,542.83,Kinesis,Data stream ingestion
Analytics-Platform,gcs-0569506,GCP,2026-06,0.0,2113.1,2113071,153.19,Cloud Storage,Media assets bucket
Staging-Env,fs-010c209,GCP,2026-06,934.1,64.9,38920044,535.15,Firestore,User profiles DB
Mobile-Backend,vm-08df543,AZURE,2026-06,948.8,0.0,0,1347.4,Virtual Machines,F4s v2 compute node
Production-Main,kin-0ab3175,AWS,2026-06,729.5,0.0,30395440,443.77,Kinesis,Data stream ingestion
Marketing-Platform,sqs-01dc694,AWS,2026-06,0.0,0.0,55713295,27.86,SQS,Order processing queue
Production-Main,blob-072a535,AZURE,2026-06,0.0,2624.9,6999908,341.25,Blob Storage,Build artifacts
Finance-Systems,sqldb-0638934,AZURE,2026-06,1089.7,378.4,0,1823.38,SQL Database,Standard S3 production
Customer-Portal,ebs-0da4750,AWS,2026-06,0.0,549.7,0,343.53,EBS,io2 volumes database
Marketing-Platform,vai-0a89162,GCP,2026-06,284.2,0.0,0,1420.63,Vertex AI,AutoML jobs
DevOps-Central,redis-0746127,AZURE,2026-06,759.3,0.0,0,923.76,Azure Cache for Redis,Premium P1 cache
Production-Secondary,ado-0f7a776,AZURE,2026-06,0.0,116.7,0,29.17,Azure DevOps,Artifacts storage
Shared-Services,vm-0ef9933,AZURE,2026-06,538.5,0.0,0,982.71,Virtual Machines,E4s v3 SIEM collector
Customer-Portal,gcs-027b506,GCP,2026-06,0.0,17742.5,44356,177.43,Cloud Storage,Archive bucket
QA-Testing,lam-0e97658,AWS,2026-06,0.0,0.0,3394509,23.76,Lambda,Webhook processor
Edge-Network,kin-0317180,AWS,2026-06,546.1,0.0,15170359,221.49,Kinesis,Firehose delivery
IoT-Platform,bq-07f6141,GCP,2026-06,0.0,1973.3,0,789.3,BigQuery,Data export queries
Shared-Services,r53-0198426,AWS,2026-06,0.0,0.0,8571771,12.86,Route 53,Health checks
Internal-Tools,sqs-02ad468,AWS,2026-06,0.0,0.0,37605139,18.8,SQS,Event notification queue
Internal-Tools,vm-084b534,AZURE,2026-06,781.9,0.0,0,475.67,Virtual Machines,D2s v3 utility server
Internal-Tools,ses-0971417,AWS,2026-06,0.0,0.0,2947165,3.54,SES,Transactional email
Internal-Tools,cr-02e2142,GCP,2026-06,306.2,0.0,1275827,265.37,Cloud Run,Image processor
Partner-Integration,gke-0e1d533,GCP,2026-06,724.5,0.0,0,2173.65,GKE,Production API cluster
Internal-Tools,sqs-0595574,AWS,2026-06,0.0,0.0,54204309,27.1,SQS,Order processing queue
Data-Science,i-0e57691,AWS,2026-06,345.0,0.0,0,1000.84,EC2,c5.2xlarge HPC node
Partner-Integration,sm-04a9467,AWS,2026-06,0.0,0.0,1294997,5.18,Secrets Manager,Application secrets
Partner-Integration,ec-10a3752,AWS,2026-06,460.4,0.0,0,165.72,ElastiCache,Redis staging cluster
Customer-Portal,bq-0f5a146,GCP,2026-06,0.0,960.9,0,384.38,BigQuery,Data export queries
Finance-Systems,blob-0899517,AZURE,2026-06,0.0,8375.7,83754,251.26,Blob Storage,Backup storage
Analytics-Platform,gcf-009e362,GCP,2026-06,0.0,0.0,8204190,123.06,Cloud Functions,Auth handlers
Production-Main,s3-09f4341,AWS,2026-06,0.0,10360.0,647497,259.0,S3,Log archive bucket
Production-Secondary,i-007c627,AWS,2026-06,546.7,0.0,0,947.68,EC2,r5.xlarge cache server
Customer-Portal,ses-071f490,AWS,2026-06,0.0,0.0,692009,0.83,SES,Marketing email
Compliance-Audit,sm-10f2477,AWS,2026-06,0.0,0.0,1373288,5.49,Secrets Manager,Application secrets
Analytics-Platform,cr-0d62306,GCP,2026-06,432.0,0.0,1800226,561.68,Cloud Run,ETL pipeline service
Internal-Tools,gcf-02d7493,GCP,2026-06,0.0,0.0,10039079,150.59,Cloud Functions,Data triggers
Internal-Tools,ebs-0f72121,AWS,2026-06,0.0,1487.0,0,185.88,EBS,gp3 volumes production
Security-Ops,ecs-0d3c531,AWS,2026-06,500.1,0.0,0,912.67,ECS,Fargate API cluster
Finance-Systems,app-070d322,AZURE,2026-06,884.1,0.0,0,134.45,App Service,Web app B1
Internal-Tools,gke-02d4601,GCP,2026-06,2351.0,0.0,0,4702.06,GKE,ML training cluster
Shared-Services,r53-0ff4269,AWS,2026-06,0.0,0.0,66611420,99.91,Route 53,DNS hosting
ML-Training,ebs-05fc988,AWS,2026-06,0.0,4127.9,0,185.76,EBS,st1 volumes archive
QA-Testing,lam-0998741,AWS,2026-06,0.0,0.0,4286681,30.22,Lambda,Image resizer
Customer-Portal,cr-0279346,GCP,2026-06,512.2,0.0,2134139,665.85,Cloud Run,ETL pipeline service
Customer-Portal,elb-0aee879,AWS,2026-06,767.1,0.0,31960949,232.68,ELB,Application load balancer
Security-Ops,ecs-018d725,AWS,2026-06,496.3,0.0,0,905.81,ECS,Fargate worker cluster
Shared-Services,ado-0586532,AZURE,2026-06,524.1,0.0,0,262.02,Azure DevOps,Pipelines hosted
Compliance-Audit,nat-037e195,AWS,2026-06,541.8,0.0,0,123.6,NAT Gateway,Dev VPC NAT
Data-Science,vai-0d5f388,GCP,2026-06,352.1,0.0,0,1760.57,Vertex AI,Training pipelines
Internal-Tools,clog-02e8220,GCP,2026-06,0.0,503.7,0,125.92,Cloud Logging,Application logs
Security-Ops,sqldb-07f8643,AZURE,2026-06,718.3,49.9,0,149.3,SQL Database,Basic dev database
Partner-Integration,sm-09ef617,AWS,2026-06,0.0,0.0,1515950,6.07,Secrets Manager,Application secrets
Internal-Tools,ddb-0a2f287,AWS,2026-06,834.2,57.9,92682416,651.68,DynamoDB,Session store table
Edge-Network,cdns-0304848,GCP,2026-06,0.0,0.0,19362978,29.04,Cloud DNS,DNS zones
Internal-Tools,rds-02c2514,AWS,2026-06,620.9,689.8,0,1448.66,RDS,db.m5.xlarge analytics DB
Data-Science,bq-011c674,GCP,2026-06,0.0,3587.6,0,1435.03,BigQuery,Log analytics
Compliance-Audit,ec-0fb1705,AWS,2026-06,712.5,0.0,0,512.95,ElastiCache,Redis production cluster
Customer-Portal,sentinel-0903319,AZURE,2026-06,0.0,0.0,107466391,2686.66,Microsoft Sentinel,SIEM detection
Shared-Services,ec-0d88472,AWS,2026-06,798.4,0.0,0,287.39,ElastiCache,Redis staging cluster
Production-Secondary,cosmos-0071690,AZURE,2026-06,562.3,78.1,19523801,732.14,Cosmos DB,Event store
Analytics-Platform,aks-04e6233,AZURE,2026-06,459.3,0.0,0,689.04,AKS,Dev K8s cluster
Compliance-Audit,ses-0627154,AWS,2026-06,0.0,0.0,1705082,2.05,SES,Transactional email
Production-Main,redis-053a503,AZURE,2026-06,959.5,0.0,0,1167.45,Azure Cache for Redis,Premium P1 cache
Production-Main,r53-0013324,AWS,2026-06,0.0,0.0,59085668,88.63,Route 53,DNS hosting
Production-Main,func-0033235,AZURE,2026-06,0.0,0.0,8499657,127.49,Azure Functions,Event processors
Internal-Tools,rds-0877129,AWS,2026-06,835.7,580.3,0,1653.93,RDS,db.r5.large PostgreSQL replica
Production-Main,lam-0007733,AWS,2026-06,0.0,0.0,1280583,9.6,Lambda,Cron job runner
Production-Main,s3-0dd8940,AWS,2026-06,0.0,48.4,24201087,157.3,S3,Static website hosting
Security-Ops,ebs-0187240,AWS,2026-06,0.0,4172.0,0,187.74,EBS,st1 volumes archive
Security-Ops,ecs-05f8138,AWS,2026-06,562.6,0.0,0,1026.71,ECS,Fargate API cluster
Customer-Portal,ses-0aec941,AWS,2026-06,0.0,0.0,885481,1.07,SES,Marketing email
Security-Ops,ecs-0ef6702,AWS,2026-06,559.3,0.0,0,1020.6,ECS,Fargate API cluster
Staging-Env,gcf-08e9473,GCP,2026-06,0.0,0.0,14565190,218.48,Cloud Functions,Data triggers
Staging-Env,bq-00f9877,GCP,2026-06,0.0,5693.8,0,2277.52,BigQuery,Log analytics
Edge-Network,s3-09b2918,AWS,2026-06,0.0,12681.0,126809,291.67,S3,Backup storage bucket
Production-Main,gcs-0053656,GCP,2026-06,0.0,8053.8,201345,185.24,Cloud Storage,Backup bucket
Staging-Env,cdns-041f176,GCP,2026-06,0.0,0.0,26876955,40.31,Cloud DNS,DNS zones
Production-Main,gcf-0861266,GCP,2026-06,0.0,0.0,10012747,150.19,Cloud Functions,Data triggers
Edge-Network,s3-0cf5556,AWS,2026-06,0.0,64.4,32203124,209.31,S3,Static website hosting
Internal-Tools,vm-0c07552,AZURE,2026-06,732.8,0.0,0,445.8,Virtual Machines,D2s v3 utility server
Analytics-Platform,fs-073a652,GCP,2026-06,945.5,65.6,39395274,541.69,Firestore,User profiles DB
Customer-Portal,cr-056f855,GCP,2026-06,470.6,0.0,1960861,611.79,Cloud Run,ETL pipeline service
Data-Science,fd-014e379,AZURE,2026-06,0.0,0.0,43216033,324.12,Front Door,Global load balancer
Production-Main,i-0a20226,AWS,2026-06,670.5,0.0,0,2324.05,EC2,m5.2xlarge batch processor
Data-Science,i-0a5b952,AWS,2026-06,704.1,0.0,0,610.17,EC2,m5.large monitoring server
Shared-Services,r53-059e889,AWS,2026-06,0.0,0.0,68988165,103.48,Route 53,DNS hosting
Compliance-Audit,i-03a0994,AWS,2026-06,734.9,0.0,0,636.92,EC2,m5.large monitoring server
Mobile-Backend,eh-0335343,AZURE,2026-06,0.0,421.8,0,105.45,Event Hubs,Capture to storage
Compliance-Audit,rds-1171475,AWS,2026-06,1056.7,733.8,0,2091.29,RDS,db.r5.large PostgreSQL replica
Internal-Tools,nat-042b155,AWS,2026-06,551.8,0.0,0,125.88,NAT Gateway,Dev VPC NAT
DR-Recovery,eh-02f3384,AZURE,2026-06,0.0,530.5,0,132.62,Event Hubs,Capture to storage
Marketing-Platform,vai-1033821,GCP,2026-06,452.1,0.0,5023642,979.61,Vertex AI,Model serving endpoints
Finance-Systems,sqldb-10e9583,AZURE,2026-06,1027.0,356.7,0,1718.47,SQL Database,Standard S3 production
IoT-Platform,cr-0d33810,GCP,2026-06,500.3,0.0,4169492,433.63,Cloud Run,Webhook handler
Production-Secondary,clog-06e2446,GCP,2026-06,0.0,469.0,0,117.23,Cloud Logging,Application logs
Production-Secondary,r53-114c994,AWS,2026-06,0.0,0.0,8012816,12.02,Route 53,Health checks
Internal-Tools,fs-02d6986,GCP,2026-06,816.2,22.7,56679349,595.13,Firestore,Session store
Mobile-Backend,fd-05ae464,AZURE,2026-06,0.0,0.0,39643402,297.32,Front Door,Global load balancer
Internal-Tools,aks-0ec9743,AZURE,2026-06,1447.5,0.0,0,2171.2,AKS,Staging K8s cluster
Security-Ops,sns-0188907,AWS,2026-06,0.0,0.0,9070544,4.54,SNS,Alert notifications
DR-Recovery,cosmos-02ed229,AZURE,2026-06,941.0,65.3,19603999,637.13,Cosmos DB,Config store
Data-Science,gcf-057e580,GCP,2026-06,0.0,0.0,9928921,148.93,Cloud Functions,Auth handlers
DevOps-Central,ec-1079988,AWS,2026-06,728.3,0.0,0,524.36,ElastiCache,Redis production cluster
Customer-Portal,bq-0797763,GCP,2026-06,0.0,1056.0,0,422.4,BigQuery,Data export queries
ML-Training,ebs-0b24521,AWS,2026-06,0.0,4753.1,0,213.89,EBS,st1 volumes archive
Shared-Services,r53-0619259,AWS,2026-06,0.0,0.0,9048428,13.58,Route 53,Health checks
Partner-Integration,sb-0685610,AZURE,2026-06,726.8,0.0,10094584,552.68,Service Bus,Premium messaging
Analytics-Platform,gcs-0ce0329,GCP,2026-06,0.0,2315.8,2315805,167.89,Cloud Storage,Media assets bucket
Compliance-Audit,sm-0632353,AWS,2026-06,0.0,0.0,1088670,4.35,Secrets Manager,Application secrets
Data-Science,blob-10e3276,AZURE,2026-06,0.0,9401.9,94018,282.06,Blob Storage,Backup storage
Edge-Network,gke-0b37321,GCP,2026-06,2210.4,0.0,0,4420.89,GKE,ML training cluster
Security-Ops,cdns-092f274,GCP,2026-06,0.0,0.0,27937335,41.9,Cloud DNS,DNS zones
Edge-Network,i-1150768,AWS,2026-06,707.7,0.0,0,2453.55,EC2,r5.2xlarge database server
