Account_Name,Resource_ID,Cloud_Provider,Billing_Period,Compute_Hours,Storage_GB_Used,API_Requests,Total_Charge,Service_Name,Description
Shared-Services,ado-0603789,AZURE,2026-06,0.0,86.0,0,21.51,Azure DevOps,Artifacts storage
Partner-Integration,ddb-090c493,AWS,2026-06,644.8,9.0,4477481,78.36,DynamoDB,Config store table
DevOps-Central,ebs-0d66422,AWS,2026-06,0.0,407.6,0,254.71,EBS,io2 volumes database
Security-Ops,gcs-09b4232,GCP,2026-06,0.0,6891.4,172284,158.5,Cloud Storage,Backup bucket
ML-Training,ebs-08f8987,AWS,2026-06,0.0,564.9,0,353.05,EBS,io2 volumes database
Production-Main,vai-1173315,GCP,2026-06,788.0,0.0,8755214,1707.27,Vertex AI,Model serving endpoints
Internal-Tools,gcf-0b56804,GCP,2026-06,0.0,0.0,1987225,29.8,Cloud Functions,Scheduled tasks
Shared-Services,ado-0d38457,AZURE,2026-06,489.7,0.0,0,244.81,Azure DevOps,Pipelines hosted
Shared-Services,ado-0c7e652,AZURE,2026-06,0.0,90.4,0,22.59,Azure DevOps,Artifacts storage
Shared-Services,gcs-01a9890,GCP,2026-06,0.0,569.9,9118238,105.43,Cloud Storage,Temp processing bucket
IoT-Platform,bq-0440809,GCP,2026-06,0.0,3193.3,0,1277.33,BigQuery,BI reporting views
Shared-Services,rds-0aa6904,AWS,2026-06,647.4,899.1,0,2877.07,RDS,db.r5.2xlarge Aurora cluster
Customer-Portal,vpn-06f0884,AWS,2026-06,1098.4,0.0,0,278.42,VPN Gateway,Client VPN endpoint
Internal-Tools,gke-0975533,GCP,2026-06,620.3,0.0,0,1860.91,GKE,Production API cluster
Compliance-Audit,s3-038a496,AWS,2026-06,0.0,9194.5,574653,229.86,S3,Log archive bucket
Data-Science,gke-07eb913,GCP,2026-06,2924.0,0.0,0,5847.86,GKE,GPU node pool
Compliance-Audit,rds-0ed7512,AWS,2026-06,304.4,84.5,0,359.24,RDS,db.t3.medium MySQL staging
QA-Testing,lam-03e2943,AWS,2026-06,0.0,0.0,816914,6.13,Lambda,Cron job runner
Shared-Services,clog-07c4377,GCP,2026-06,0.0,234.2,0,58.55,Cloud Logging,Audit logs
IoT-Platform,gke-0ce5101,GCP,2026-06,671.6,0.0,0,2014.84,GKE,Production API cluster
Security-Ops,fs-0b68310,GCP,2026-06,517.1,35.9,21546700,296.26,Firestore,User profiles DB
Shared-Services,rds-019e148,AWS,2026-06,655.8,182.2,0,592.02,RDS,db.t3.large development DB
Customer-Portal,gcf-1092282,GCP,2026-06,0.0,0.0,16079939,241.21,Cloud Functions,Data triggers
Data-Science,blob-0154681,AZURE,2026-06,0.0,18541.4,46353,148.33,Blob Storage,Archive tier
Edge-Network,ps-05b4841,GCP,2026-06,0.0,0.0,40702536,508.78,Pub/Sub,Log forwarding
Internal-Tools,lam-0f01981,AWS,2026-06,0.0,0.0,23612189,165.28,Lambda,Data transformer
ML-Training,rs-0d61874,AWS,2026-06,538.3,1495.4,0,2729.26,Redshift,Data warehouse cluster
Partner-Integration,gcs-0aab436,GCP,2026-06,0.0,14374.1,35933,143.74,Cloud Storage,Archive bucket
Compliance-Audit,ses-1028890,AWS,2026-06,0.0,0.0,1563369,1.88,SES,Transactional email
Shared-Services,cosmos-0fc1348,AZURE,2026-06,619.7,86.0,21517859,806.92,Cosmos DB,Event store
Finance-Systems,blob-0820121,AZURE,2026-06,0.0,9777.0,97766,293.3,Blob Storage,Backup storage
IoT-Platform,mem-0a3e700,GCP,2026-06,881.6,0.0,0,634.81,Memorystore,Redis production cache
Analytics-Platform,kv-0406146,AZURE,2026-06,0.0,0.0,1706279,5.12,Key Vault,Secrets management
Customer-Portal,vpn-0e79543,AWS,2026-06,1070.8,0.0,0,271.43,VPN Gateway,Client VPN endpoint
Customer-Portal,cf-0469288,AWS,2026-06,0.0,0.0,73871101,369.35,CloudFront,CDN web distribution
Customer-Portal,s3-0bb8451,AWS,2026-06,0.0,18540.6,3708134,648.92,S3,Data lake raw zone
Marketing-Platform,ec-0b95778,AWS,2026-06,734.8,0.0,0,529.02,ElastiCache,Redis production cluster
Marketing-Platform,gke-0d7a344,GCP,2026-06,2367.1,0.0,0,4734.27,GKE,ML training cluster
Production-Secondary,sqs-047b744,AWS,2026-06,0.0,0.0,23374841,11.69,SQS,Event notification queue
DevOps-Central,appi-0c51901,AZURE,2026-06,0.0,0.0,70842390,885.52,Application Insights,APM telemetry
Security-Ops,bq-0e95411,GCP,2026-06,0.0,1825.9,0,730.35,BigQuery,Data export queries
Shared-Services,vai-01ae833,GCP,2026-06,381.3,0.0,0,1906.55,Vertex AI,Training pipelines
Finance-Systems,s3-0a35431,AWS,2026-06,0.0,8975.8,560992,224.39,S3,Log archive bucket
DevOps-Central,aks-00e8216,AZURE,2026-06,2008.2,0.0,0,3012.29,AKS,Staging K8s cluster
Finance-Systems,rds-06bf447,AWS,2026-06,628.8,873.4,0,2794.75,RDS,db.r5.2xlarge Aurora cluster
Partner-Integration,elb-06eb646,AWS,2026-06,793.8,0.0,11024653,160.51,ELB,Classic load balancer
ML-Training,ec-0b39148,AWS,2026-06,959.1,0.0,0,690.57,ElastiCache,Redis production cluster
Marketing-Platform,rds-0d63346,AWS,2026-06,464.0,129.0,0,547.76,RDS,db.t3.medium MySQL staging
Partner-Integration,sb-07e9878,AZURE,2026-06,709.5,0.0,9853948,539.5,Service Bus,Premium messaging
Customer-Portal,azmon-0aa3619,AZURE,2026-06,0.0,207.6,27684165,294.14,Azure Monitor,Logs and metrics
Production-Secondary,ecs-0d99511,AWS,2026-06,264.9,0.0,0,483.32,ECS,Fargate batch cluster
Data-Science,i-0de8277,AWS,2026-06,403.2,0.0,0,1169.42,EC2,c5.2xlarge HPC node
QA-Testing,ses-03dc848,AWS,2026-06,0.0,0.0,2147295,2.58,SES,Transactional email
QA-Testing,elb-0f2f994,AWS,2026-06,861.2,0.0,35885770,261.25,ELB,Application load balancer
Marketing-Platform,cdns-0dd7912,GCP,2026-06,0.0,0.0,13892956,20.84,Cloud DNS,DNS zones
Shared-Services,func-0995812,AZURE,2026-06,0.0,0.0,2955617,44.34,Azure Functions,Webhook processor
Marketing-Platform,r53-09a7690,AWS,2026-06,0.0,0.0,54430486,81.64,Route 53,DNS hosting
Production-Main,ecs-0bb5632,AWS,2026-06,335.2,0.0,0,611.71,ECS,Fargate worker cluster
Security-Ops,ps-016a878,GCP,2026-06,0.0,0.0,28041982,350.52,Pub/Sub,Event streaming
Shared-Services,clog-01a6144,GCP,2026-06,0.0,262.3,0,65.57,Cloud Logging,Audit logs
Shared-Services,s3-085d679,AWS,2026-06,0.0,14694.2,2938848,514.3,S3,Data lake raw zone
Production-Secondary,app-1000684,AZURE,2026-06,620.4,0.0,0,94.34,App Service,Web app B1
Data-Science,gcs-04a8439,GCP,2026-06,0.0,564.7,9034623,104.46,Cloud Storage,Temp processing bucket
Marketing-Platform,vai-0c22165,GCP,2026-06,515.5,0.0,5727718,1116.9,Vertex AI,Model serving endpoints
Marketing-Platform,rds-07cb642,AWS,2026-06,678.3,188.4,0,612.37,RDS,db.t3.large development DB
Partner-Integration,cf-0cb6427,AWS,2026-06,0.0,0.0,41717039,208.58,CloudFront,CDN API distribution
Finance-Systems,gcf-0dd9858,GCP,2026-06,0.0,0.0,10352473,155.28,Cloud Functions,Auth handlers
Mobile-Backend,vm-0b10826,AZURE,2026-06,758.9,0.0,0,461.67,Virtual Machines,D2s v3 utility server
Partner-Integration,df-0b5b821,GCP,2026-06,937.0,0.0,0,2279.9,Dataflow,Streaming pipeline
Shared-Services,vm-10e0416,AZURE,2026-06,745.1,0.0,0,1813.17,Virtual Machines,D8s v3 application server
Internal-Tools,cf-02b1760,AWS,2026-06,0.0,0.0,43770168,218.85,CloudFront,CDN API distribution
ML-Training,sqs-095c104,AWS,2026-06,0.0,0.0,530261,0.27,SQS,Dead letter queue
Analytics-Platform,gcs-06d0310,GCP,2026-06,0.0,2425.5,2425416,175.83,Cloud Storage,Media assets bucket
Security-Ops,lam-0776812,AWS,2026-06,0.0,0.0,4285867,30.22,Lambda,Image resizer
Customer-Portal,ps-0a07220,GCP,2026-06,0.0,0.0,10468908,130.87,Pub/Sub,Data pipeline
Marketing-Platform,lam-01ce578,AWS,2026-06,0.0,0.0,1100594,8.25,Lambda,Cron job runner
Production-Secondary,blob-0416770,AZURE,2026-06,0.0,12674.9,31687,101.4,Blob Storage,Archive tier
Internal-Tools,ec-0e42669,AWS,2026-06,514.5,0.0,0,370.42,ElastiCache,Redis production cluster
Edge-Network,ps-0d68507,GCP,2026-06,0.0,0.0,43775733,547.19,Pub/Sub,Log forwarding
DevOps-Central,blob-061a187,AZURE,2026-06,0.0,4878.8,0,487.88,Blob Storage,Security audit logs
Analytics-Platform,csql-00a7449,GCP,2026-06,759.0,210.8,0,911.86,Cloud SQL,PostgreSQL replica
Customer-Portal,ps-045a155,GCP,2026-06,0.0,0.0,54342895,679.29,Pub/Sub,Log forwarding
Customer-Portal,acr-0e00958,AZURE,2026-06,0.0,214.9,429749,141.82,Container Registry,Docker image registry
Production-Secondary,eh-0576711,AZURE,2026-06,611.9,0.0,25498088,279.2,Event Hubs,Standard throughput units
Finance-Systems,gcf-0b85483,GCP,2026-06,0.0,0.0,2925600,43.88,Cloud Functions,Scheduled tasks
Production-Secondary,ecs-0e91146,AWS,2026-06,307.0,0.0,0,560.16,ECS,Fargate batch cluster
Edge-Network,ecs-0c11707,AWS,2026-06,307.0,0.0,0,560.23,ECS,Fargate worker cluster
Internal-Tools,lam-10f5761,AWS,2026-06,0.0,0.0,19474590,136.32,Lambda,Data transformer
Internal-Tools,mem-0ee0154,GCP,2026-06,498.5,0.0,0,358.91,Memorystore,Redis staging cache
Customer-Portal,clog-0275664,GCP,2026-06,0.0,140.9,0,35.23,Cloud Logging,Audit logs
Production-Secondary,app-0745398,AZURE,2026-06,712.1,0.0,0,108.3,App Service,Web app B1
DevOps-Central,ddb-09c2548,AWS,2026-06,587.1,81.6,122304739,917.28,DynamoDB,Cache table
Edge-Network,ps-0be2328,GCP,2026-06,0.0,0.0,43355246,541.94,Pub/Sub,Log forwarding
DevOps-Central,redis-08a8623,AZURE,2026-06,812.5,0.0,0,988.47,Azure Cache for Redis,Premium P1 cache
Marketing-Platform,vai-01ff426,GCP,2026-06,324.5,0.0,0,1622.35,Vertex AI,AutoML jobs
Mobile-Backend,vm-0d27691,AZURE,2026-06,566.8,0.0,0,689.51,Virtual Machines,D4s v3 CI runner
Shared-Services,func-04c7461,AZURE,2026-06,0.0,0.0,9988620,149.83,Azure Functions,API handlers
Internal-Tools,gcs-0703657,GCP,2026-06,0.0,443.0,7088227,81.96,Cloud Storage,Temp processing bucket
DevOps-Central,sqldb-0a91564,AZURE,2026-06,674.2,234.0,0,1128.04,SQL Database,Standard S3 production
Partner-Integration,mem-03b7150,GCP,2026-06,258.9,0.0,0,186.42,Memorystore,Redis staging cache
Production-Secondary,sqldb-0789138,AZURE,2026-06,400.0,138.8,0,669.28,SQL Database,Standard S3 production
Internal-Tools,gcs-0993189,GCP,2026-06,0.0,460.0,7362200,85.13,Cloud Storage,Temp processing bucket
Partner-Integration,elb-0a0e128,AWS,2026-06,559.7,0.0,7773189,113.17,ELB,Classic load balancer
Finance-Systems,app-0c58925,AZURE,2026-06,760.7,0.0,0,925.49,App Service,API app P2v3
Shared-Services,nat-01a4526,AWS,2026-06,625.2,0.0,0,285.27,NAT Gateway,Production VPC NAT
Finance-Systems,cmon-0863154,GCP,2026-06,0.0,0.0,32382647,259.06,Cloud Monitoring,Metrics and alerting
Security-Ops,vai-04fa668,GCP,2026-06,237.2,0.0,0,1185.85,Vertex AI,AutoML jobs
DevOps-Central,sentinel-0854602,AZURE,2026-06,0.0,0.0,113091069,2827.28,Microsoft Sentinel,SIEM detection
Marketing-Platform,nat-01e0885,AWS,2026-06,832.2,0.0,0,189.84,NAT Gateway,Dev VPC NAT
Mobile-Backend,acr-0ff3421,AZURE,2026-06,0.0,204.3,408625,134.85,Container Registry,Docker image registry
Production-Main,cosmos-002c629,AZURE,2026-06,692.2,96.1,24034858,901.31,Cosmos DB,Event store
Production-Main,i-053d315,AWS,2026-06,743.9,0.0,0,54.3,EC2,t3.micro bastion host
Internal-Tools,ps-0c2b811,GCP,2026-06,0.0,0.0,33679079,420.99,Pub/Sub,Event streaming
Production-Secondary,app-0468902,AZURE,2026-06,948.6,0.0,0,577.04,App Service,Web app P1v3
Marketing-Platform,sm-0ed6873,AWS,2026-06,0.0,0.0,910481,3.64,Secrets Manager,Application secrets
Finance-Systems,s3-0247530,AWS,2026-06,0.0,9216.9,576058,230.42,S3,Log archive bucket
DevOps-Central,redis-0718230,AZURE,2026-06,847.4,0.0,0,1031.04,Azure Cache for Redis,Premium P1 cache
Security-Ops,ca-112a285,GCP,2026-06,0.0,0.0,115876724,434.53,Cloud Armor,WAF policies
Marketing-Platform,ps-0f37394,GCP,2026-06,0.0,0.0,42559970,532.0,Pub/Sub,Log forwarding
Internal-Tools,blob-0ac1639,AZURE,2026-06,0.0,4260.8,11362056,553.9,Blob Storage,Build artifacts
Security-Ops,sqldb-095f436,AZURE,2026-06,756.4,52.5,0,157.22,SQL Database,Basic dev database
DevOps-Central,sqldb-0bd5208,AZURE,2026-06,689.0,239.1,0,1152.81,SQL Database,Standard S3 production
Production-Secondary,sentinel-0b9d521,AZURE,2026-06,0.0,0.0,63158482,1578.96,Microsoft Sentinel,SIEM detection
Marketing-Platform,ps-01f9738,GCP,2026-06,0.0,0.0,51108716,638.86,Pub/Sub,Log forwarding
Internal-Tools,ec-066c806,AWS,2026-06,546.6,0.0,0,393.53,ElastiCache,Redis production cluster
Security-Ops,bq-0e48207,GCP,2026-06,0.0,6229.2,0,2491.66,BigQuery,Analytics data warehouse
Finance-Systems,rds-023f159,AWS,2026-06,734.2,815.8,0,1713.2,RDS,db.m5.xlarge analytics DB
Data-Science,rs-046b649,AWS,2026-06,703.5,1954.0,0,3566.17,Redshift,Data warehouse cluster
Data-Science,clog-0f1f300,GCP,2026-06,0.0,261.6,0,65.38,Cloud Logging,Audit logs
Data-Science,bq-0120409,GCP,2026-06,0.0,16038.9,0,6415.54,BigQuery,ML training datasets
Edge-Network,sns-059b224,AWS,2026-06,0.0,0.0,13439744,6.72,SNS,Alert notifications
Production-Main,app-110c575,AZURE,2026-06,573.3,0.0,0,697.54,App Service,API app P2v3
Partner-Integration,azmon-03fa592,AZURE,2026-06,0.0,244.3,32579980,346.17,Azure Monitor,Logs and metrics
Edge-Network,s3-0318881,AWS,2026-06,0.0,16657.6,3331518,583.02,S3,Data lake raw zone
Security-Ops,cmon-0976930,GCP,2026-06,0.0,0.0,23466412,187.73,Cloud Monitoring,Metrics and alerting
Staging-Env,cdns-0641241,GCP,2026-06,0.0,0.0,20070906,30.11,Cloud DNS,DNS zones
IoT-Platform,fs-06b4788,GCP,2026-06,749.1,20.8,52020032,546.22,Firestore,Session store
Finance-Systems,kv-0a56102,AZURE,2026-06,0.0,0.0,2918878,8.76,Key Vault,Secrets management
Customer-Portal,i-028d484,AWS,2026-06,512.5,0.0,0,1776.65,EC2,m5.2xlarge batch processor
Shared-Services,aks-0c94504,AZURE,2026-06,318.5,0.0,0,477.62,AKS,Dev K8s cluster
Production-Main,lam-0642919,AWS,2026-06,0.0,0.0,31656168,221.6,Lambda,Data transformer
QA-Testing,lam-03e1413,AWS,2026-06,0.0,0.0,3157006,22.1,Lambda,Webhook processor
Security-Ops,ecs-0f75161,AWS,2026-06,569.9,0.0,0,1040.01,ECS,Fargate API cluster
Finance-Systems,s3-0c3b952,AWS,2026-06,0.0,10182.3,2036455,356.38,S3,Data lake raw zone
Customer-Portal,i-0290733,AWS,2026-06,547.2,0.0,0,39.94,EC2,t3.micro bastion host
DevOps-Central,appi-0d28385,AZURE,2026-06,0.0,0.0,17317969,216.48,Application Insights,Custom metrics
Compliance-Audit,sns-0f94109,AWS,2026-06,0.0,0.0,14951032,7.47,SNS,Event fanout topic
Finance-Systems,elb-024c328,AWS,2026-06,870.8,0.0,60475034,377.36,ELB,Network load balancer
Finance-Systems,rds-023e525,AWS,2026-06,570.5,792.4,0,2535.56,RDS,db.r5.2xlarge Aurora cluster
Internal-Tools,eks-0690150,AWS,2026-06,551.3,0.0,0,1654.14,EKS,Staging K8s cluster
Production-Main,eh-0c15276,AZURE,2026-06,0.0,801.6,0,200.4,Event Hubs,Capture to storage
Staging-Env,vai-00f2137,GCP,2026-06,502.4,0.0,0,2512.15,Vertex AI,Training pipelines
Staging-Env,df-0111460,GCP,2026-06,405.0,0.0,0,985.45,Dataflow,Batch pipeline
QA-Testing,elb-0980148,AWS,2026-06,779.1,0.0,32462068,236.32,ELB,Application load balancer
Production-Secondary,cosmos-09cf617,AZURE,2026-06,556.8,77.3,19332247,724.95,Cosmos DB,Event store
Analytics-Platform,clog-0f3d446,GCP,2026-06,0.0,360.8,0,90.21,Cloud Logging,Application logs
Internal-Tools,rds-0ec4795,AWS,2026-06,716.9,497.9,0,1841.93,RDS,db.r5.xlarge PostgreSQL primary
IoT-Platform,bq-0357916,GCP,2026-06,0.0,1724.8,0,689.91,BigQuery,Data export queries
Staging-Env,gcs-04fc822,GCP,2026-06,0.0,13211.1,4403730,396.34,Cloud Storage,Data lake bucket
Compliance-Audit,i-0f6d336,AWS,2026-06,778.1,0.0,0,674.33,EC2,m5.large monitoring server
DR-Recovery,eh-08e4690,AZURE,2026-06,0.0,519.3,0,129.8,Event Hubs,Capture to storage
Analytics-Platform,fs-0b55279,GCP,2026-06,943.9,26.3,65548902,688.26,Firestore,Session store
Customer-Portal,ps-0405218,GCP,2026-06,0.0,0.0,46621106,582.77,Pub/Sub,Log forwarding
Data-Science,nat-0132859,AWS,2026-06,530.4,0.0,0,121.0,NAT Gateway,Staging VPC NAT
Production-Main,cf-0001263,AWS,2026-06,0.0,0.0,49246606,246.23,CloudFront,CDN API distribution
Data-Science,rds-04cc470,AWS,2026-06,661.3,183.8,0,597.07,RDS,db.t3.large development DB
Staging-Env,df-0f02823,GCP,2026-06,571.3,0.0,0,1390.16,Dataflow,Streaming pipeline
Internal-Tools,blob-0b8b546,AZURE,2026-06,0.0,2417.4,6043596,392.84,Blob Storage,Media content
Shared-Services,ado-10cc486,AZURE,2026-06,467.2,0.0,0,233.55,Azure DevOps,Pipelines hosted
Finance-Systems,gcf-0526817,GCP,2026-06,0.0,0.0,12940165,194.09,Cloud Functions,Data triggers
Data-Science,ses-077c383,AWS,2026-06,0.0,0.0,418790,0.5,SES,Marketing email
Marketing-Platform,i-079f164,AWS,2026-06,675.9,0.0,0,1171.52,EC2,r5.xlarge cache server
Customer-Portal,gcs-1062875,GCP,2026-06,0.0,422.0,6751976,78.07,Cloud Storage,Temp processing bucket
QA-Testing,ec-06bd918,AWS,2026-06,821.2,0.0,0,591.23,ElastiCache,Redis production cluster
Data-Science,i-0859781,AWS,2026-06,342.2,0.0,0,992.62,EC2,c5.2xlarge HPC node
Data-Science,cmon-0e6a268,GCP,2026-06,0.0,0.0,35098050,280.78,Cloud Monitoring,Metrics and alerting
Edge-Network,ec-063c794,AWS,2026-06,758.1,0.0,0,545.83,ElastiCache,Redis production cluster
Mobile-Backend,vm-1082854,AZURE,2026-06,1081.6,0.0,0,1536.03,Virtual Machines,F4s v2 compute node
Mobile-Backend,kv-111e842,AZURE,2026-06,0.0,0.0,1744283,5.24,Key Vault,Secrets management
Analytics-Platform,acr-00c8676,AZURE,2026-06,0.0,201.1,402219,132.73,Container Registry,Docker image registry
DevOps-Central,aks-0474653,AZURE,2026-06,1939.4,0.0,0,2909.16,AKS,Staging K8s cluster
Mobile-Backend,kv-033c971,AZURE,2026-06,0.0,0.0,1808346,5.43,Key Vault,Secrets management
Internal-Tools,cf-0dbb199,AWS,2026-06,0.0,0.0,164394696,821.96,CloudFront,CDN media distribution
Security-Ops,bq-06c8903,GCP,2026-06,0.0,7989.8,0,3195.91,BigQuery,ML training datasets
Edge-Network,ecs-09c1206,AWS,2026-06,303.0,0.0,0,552.86,ECS,Fargate worker cluster
Shared-Services,ado-0fd5860,AZURE,2026-06,0.0,88.5,0,22.13,Azure DevOps,Artifacts storage
Compliance-Audit,s3-08a7782,AWS,2026-06,0.0,11592.9,2318580,405.74,S3,Data lake raw zone
Customer-Portal,gcf-026e659,GCP,2026-06,0.0,0.0,1595941,23.94,Cloud Functions,Scheduled tasks
Security-Ops,bq-0b75354,GCP,2026-06,0.0,7214.2,0,2885.69,BigQuery,ML training datasets
Compliance-Audit,s3-0c04431,AWS,2026-06,0.0,11744.3,2348851,411.04,S3,Data lake raw zone
Finance-Systems,gcs-0ee3791,GCP,2026-06,0.0,9694.9,3231643,290.85,Cloud Storage,Data lake bucket
Shared-Services,ado-0d7d199,AZURE,2026-06,574.2,0.0,0,287.08,Azure DevOps,Pipelines hosted
DevOps-Central,blob-0fc7470,AZURE,2026-06,0.0,7394.9,2773073,392.85,Blob Storage,Data lake storage
Mobile-Backend,vm-09e4739,AZURE,2026-06,702.2,0.0,0,2563.21,Virtual Machines,E8s v3 memory-optimized
Internal-Tools,ses-0dbe321,AWS,2026-06,0.0,0.0,2589166,3.11,SES,Transactional email
Internal-Tools,cr-0a26381,GCP,2026-06,679.1,0.0,2829881,882.92,Cloud Run,ETL pipeline service
Data-Science,i-0a28926,AWS,2026-06,449.7,0.0,0,1558.88,EC2,m5.2xlarge batch processor
Internal-Tools,eks-02a6314,AWS,2026-06,489.6,0.0,0,1468.89,EKS,Staging K8s cluster
Data-Science,aks-0ae2613,AZURE,2026-06,1325.0,0.0,0,1987.43,AKS,Staging K8s cluster
Shared-Services,cf-019a583,AWS,2026-06,0.0,0.0,161061278,805.31,CloudFront,CDN media distribution
Partner-Integration,gke-118b595,GCP,2026-06,774.1,0.0,0,2322.31,GKE,Production API cluster
Staging-Env,gcf-05fd332,GCP,2026-06,0.0,0.0,29098813,436.49,Cloud Functions,Pub/Sub processors
Marketing-Platform,gcf-1167527,GCP,2026-06,0.0,0.0,1501890,22.53,Cloud Functions,Scheduled tasks
Edge-Network,i-087e912,AWS,2026-06,723.8,0.0,0,1254.53,EC2,r5.xlarge cache server
Marketing-Platform,gke-0f27659,GCP,2026-06,2182.1,0.0,0,4364.22,GKE,ML training cluster
Analytics-Platform,fs-0b19394,GCP,2026-06,1060.7,29.5,73660431,773.43,Firestore,Session store
Partner-Integration,redis-03af826,AZURE,2026-06,537.1,0.0,0,272.27,Azure Cache for Redis,Standard C2 cache
Finance-Systems,gcf-08a1204,GCP,2026-06,0.0,0.0,14630421,219.45,Cloud Functions,Data triggers
Production-Secondary,redis-05cd720,AZURE,2026-06,876.0,0.0,0,1065.85,Azure Cache for Redis,Premium P1 cache
Production-Secondary,aks-0887612,AZURE,2026-06,303.9,0.0,0,455.95,AKS,Dev K8s cluster
Production-Secondary,mem-0ccd673,GCP,2026-06,703.1,0.0,0,506.22,Memorystore,Redis production cache
Analytics-Platform,aks-00c0825,AZURE,2026-06,1312.7,0.0,0,1969.03,AKS,Staging K8s cluster
Data-Science,i-0866884,AWS,2026-06,539.3,0.0,0,934.85,EC2,r5.xlarge cache server
Production-Main,aks-087d143,AZURE,2026-06,1394.3,0.0,0,2091.5,AKS,Staging K8s cluster
Data-Science,gke-0dc2614,GCP,2026-06,3647.5,0.0,0,7294.84,GKE,GPU node pool
Analytics-Platform,aks-0901861,AZURE,2026-06,557.6,0.0,0,836.37,AKS,Dev K8s cluster
Customer-Portal,gcf-026d273,GCP,2026-06,0.0,0.0,10051862,150.78,Cloud Functions,Auth handlers
DevOps-Central,appi-1091671,AZURE,2026-06,0.0,0.0,78199852,977.5,Application Insights,APM telemetry
Production-Main,clog-099d699,GCP,2026-06,0.0,309.7,0,77.4,Cloud Logging,Audit logs
Internal-Tools,ebs-0868993,AWS,2026-06,0.0,1411.8,0,176.47,EBS,gp3 volumes production
Marketing-Platform,gke-05a9143,GCP,2026-06,2059.6,0.0,0,4119.21,GKE,ML training cluster
Customer-Portal,mem-0be9967,GCP,2026-06,346.7,0.0,0,249.57,Memorystore,Redis staging cache
Finance-Systems,app-0bbc103,AZURE,2026-06,1111.5,0.0,0,169.05,App Service,Web app B1
Mobile-Backend,kin-032d614,AWS,2026-06,691.9,0.0,28828971,420.9,Kinesis,Data stream ingestion
Production-Main,bq-0044162,GCP,2026-06,0.0,14580.2,0,5832.08,BigQuery,ML training datasets
Partner-Integration,ecs-0c6a269,AWS,2026-06,511.3,0.0,0,933.21,ECS,Fargate API cluster
Compliance-Audit,s3-038c556,AWS,2026-06,0.0,47.9,23964529,155.77,S3,Static website hosting
Production-Secondary,acr-0ae3180,AZURE,2026-06,0.0,218.4,436713,144.12,Container Registry,Docker image registry
Customer-Portal,vm-1043820,AZURE,2026-06,932.3,0.0,0,283.55,Virtual Machines,B2s development VM
Finance-Systems,s3-0244518,AWS,2026-06,0.0,10833.2,2166643,379.16,S3,Data lake raw zone
Edge-Network,ecs-031e824,AWS,2026-06,376.1,0.0,0,686.44,ECS,Fargate API cluster
Internal-Tools,mem-082c959,GCP,2026-06,465.1,0.0,0,334.86,Memorystore,Redis staging cache
Marketing-Platform,fs-0e2b804,GCP,2026-06,487.4,13.6,33849258,355.42,Firestore,Session store
Finance-Systems,s3-0f0f949,AWS,2026-06,0.0,5679.6,9087481,414.62,S3,Media content bucket
Analytics-Platform,bq-0d1e739,GCP,2026-06,0.0,2386.4,0,954.56,BigQuery,BI reporting views
Security-Ops,ps-065c549,GCP,2026-06,0.0,0.0,31635028,395.43,Pub/Sub,Event streaming
Internal-Tools,mem-02eb311,GCP,2026-06,608.1,0.0,0,437.86,Memorystore,Redis production cache
Mobile-Backend,vm-0813383,AZURE,2026-06,869.5,0.0,0,1234.74,Virtual Machines,F4s v2 compute node
Customer-Portal,ses-0ddf126,AWS,2026-06,0.0,0.0,499965,0.6,SES,Marketing email
Data-Science,blob-0153838,AZURE,2026-06,0.0,9590.4,95903,287.71,Blob Storage,Backup storage
Data-Science,gcf-102b155,GCP,2026-06,0.0,0.0,9277623,139.17,Cloud Functions,Auth handlers
Compliance-Audit,i-08da194,AWS,2026-06,568.4,0.0,0,820.93,EC2,c5.xlarge compute worker
Staging-Env,gcs-06fa515,GCP,2026-06,0.0,16041.8,40104,160.42,Cloud Storage,Archive bucket
Marketing-Platform,lam-073d564,AWS,2026-06,0.0,0.0,16467480,115.27,Lambda,Data transformer
Production-Secondary,aks-04e9539,AZURE,2026-06,1520.1,0.0,0,2280.07,AKS,Staging K8s cluster
Production-Main,app-058f647,AZURE,2026-06,509.4,0.0,0,619.72,App Service,API app P2v3
DR-Recovery,appi-0df9366,AZURE,2026-06,0.0,0.0,14872448,185.91,Application Insights,Custom metrics
DevOps-Central,blob-0f60507,AZURE,2026-06,0.0,7640.3,2865120,405.89,Blob Storage,Data lake storage
QA-Testing,lam-04bb141,AWS,2026-06,0.0,0.0,4946754,34.87,Lambda,Image resizer
Production-Secondary,sb-0b67850,AZURE,2026-06,0.0,0.0,21439833,53.6,Service Bus,Standard messaging
Marketing-Platform,nat-08ce373,AWS,2026-06,575.3,0.0,0,131.26,NAT Gateway,Staging VPC NAT
Marketing-Platform,i-01ec560,AWS,2026-06,565.8,0.0,0,490.32,EC2,m5.large monitoring server
Shared-Services,sb-01c7290,AZURE,2026-06,0.0,0.0,14362786,35.91,Service Bus,Standard messaging
Internal-Tools,mem-0d47243,GCP,2026-06,602.6,0.0,0,433.89,Memorystore,Redis production cache
Staging-Env,fs-111a954,GCP,2026-06,1097.3,76.2,45720809,628.65,Firestore,User profiles DB
Partner-Integration,appi-03a2597,AZURE,2026-06,0.0,0.0,19362608,242.03,Application Insights,Custom metrics
