Account_Name,Resource_ID,Cloud_Provider,Billing_Period,Compute_Hours,Storage_GB_Used,API_Requests,Total_Charge,Service_Name,Description
Shared-Services,gcs-01a8772,GCP,2026-04,0.0,6346.6,154858,141.42,Cloud Storage,Backup bucket
Edge-Network,sns-1054312,AWS,2026-04,0.0,0.0,11504217,5.36,SNS,Alert notifications
Finance-Systems,eh-0220761,AZURE,2026-04,593.5,0.0,24306427,263.53,Event Hubs,Standard throughput units
Data-Science,clog-0f98724,GCP,2026-04,0.0,423.1,0,103.02,Cloud Logging,Application logs
Production-Secondary,ps-1166581,GCP,2026-04,0.0,0.0,13207405,165.35,Pub/Sub,Data pipeline
Production-Main,r53-0886456,AWS,2026-04,0.0,0.0,12567211,18.14,Route 53,Health checks
Staging-Env,fs-0571274,GCP,2026-04,856.3,59.5,35062739,467.28,Firestore,User profiles DB
Internal-Tools,sentinel-0b74350,AZURE,2026-04,0.0,0.0,74021750,1801.52,Microsoft Sentinel,SIEM detection
Customer-Portal,acr-0255148,AZURE,2026-04,0.0,253.9,477307,155.85,Container Registry,Docker image registry
Security-Ops,ebs-0436210,AWS,2026-04,0.0,677.8,0,398.19,EBS,io2 volumes database
Customer-Portal,blob-0e3d646,AZURE,2026-04,0.0,3774.7,0,357.78,Blob Storage,Security audit logs
Analytics-Platform,vai-0679493,GCP,2026-04,191.3,0.0,0,941.46,Vertex AI,AutoML jobs
Marketing-Platform,cr-0f6f935,GCP,2026-04,667.7,0.0,13900388,1016.1,Cloud Run,API gateway service
Data-Science,mem-0991932,GCP,2026-04,322.4,0.0,0,223.86,Memorystore,Redis staging cache
Partner-Integration,cf-0b62712,AWS,2026-04,0.0,0.0,39520363,190.27,CloudFront,CDN API distribution
Customer-Portal,gcf-0dee262,GCP,2026-04,0.0,0.0,13562700,199.86,Cloud Functions,Data triggers
Security-Ops,nat-017e771,AWS,2026-04,600.9,0.0,0,132.44,NAT Gateway,Staging VPC NAT
Edge-Network,sns-0f3e442,AWS,2026-04,0.0,0.0,9108228,4.43,SNS,Alert notifications
Data-Science,i-0137554,AWS,2026-04,689.5,0.0,0,574.6,EC2,t3.large application server
Analytics-Platform,clog-0b21991,GCP,2026-04,0.0,357.1,0,86.88,Cloud Logging,Application logs
Mobile-Backend,vm-09e5814,AZURE,2026-04,677.6,0.0,0,2386.85,Virtual Machines,E8s v3 memory-optimized
Shared-Services,sb-10c0746,AZURE,2026-04,524.0,0.0,7239537,378.92,Service Bus,Premium messaging
Internal-Tools,gcf-02d8617,GCP,2026-04,0.0,0.0,9640181,144.43,Cloud Functions,Auth handlers
QA-Testing,ebs-0df8926,AWS,2026-04,0.0,1137.9,0,136.47,EBS,gp3 volumes production
Compliance-Audit,s3-08f5280,AWS,2026-04,0.0,660.4,1315215,54.41,S3,Artifact storage
Marketing-Platform,i-0c1b224,AWS,2026-04,535.8,0.0,0,443.71,EC2,t3.large application server
Production-Secondary,elb-04bd339,AWS,2026-04,499.0,0.0,34118328,203.46,ELB,Network load balancer
Production-Main,gcs-08f7185,GCP,2026-04,0.0,2080.1,1025906,310.33,Cloud Storage,Model artifacts
IoT-Platform,csql-0f63852,GCP,2026-04,704.6,200.4,0,851.83,Cloud SQL,PostgreSQL replica
DR-Recovery,cosmos-0b34859,AZURE,2026-04,715.1,52.2,15517138,481.66,Cosmos DB,Config store
Security-Ops,bq-0819283,GCP,2026-04,0.0,6308.1,0,2495.15,BigQuery,Analytics data warehouse
Edge-Network,s3-04f7382,AWS,2026-04,0.0,987.5,1984737,84.96,S3,Artifact storage
Internal-Tools,cosmos-094f603,AZURE,2026-04,625.4,175.2,33556529,1381.07,Cosmos DB,User data store
Edge-Network,gcf-0309730,GCP,2026-04,0.0,0.0,24337738,362.74,Cloud Functions,Pub/Sub processors
Shared-Services,func-01c8820,AZURE,2026-04,0.0,0.0,8784428,132.01,Azure Functions,API handlers
Production-Main,fd-0041592,AZURE,2026-04,0.0,0.0,51526346,383.34,Front Door,Global load balancer
Analytics-Platform,ado-0fea891,AZURE,2026-04,0.0,105.3,0,25.29,Azure DevOps,Artifacts storage
Internal-Tools,cf-02b2509,AWS,2026-04,0.0,0.0,127801543,617.92,CloudFront,CDN media distribution
Customer-Portal,cf-028c709,AWS,2026-04,0.0,0.0,39451911,195.13,CloudFront,CDN API distribution
DevOps-Central,app-0c13134,AZURE,2026-04,900.1,0.0,0,135.03,App Service,Web app B1
Staging-Env,gke-05c8132,GCP,2026-04,2349.0,0.0,0,4705.79,GKE,ML training cluster
Shared-Services,gcs-0701705,GCP,2026-04,0.0,22273.5,54557,211.66,Cloud Storage,Archive bucket
DevOps-Central,appi-0ce4354,AZURE,2026-04,0.0,0.0,14009982,174.64,Application Insights,Custom metrics
Finance-Systems,gcs-0564899,GCP,2026-04,0.0,2992.3,2926153,207.32,Cloud Storage,Media assets bucket
Marketing-Platform,cdns-059c553,GCP,2026-04,0.0,0.0,12486116,18.47,Cloud DNS,DNS zones
Customer-Portal,i-0e71663,AWS,2026-04,494.3,0.0,0,1692.91,EC2,r5.2xlarge database server
Finance-Systems,gcs-0b51970,GCP,2026-04,0.0,418.8,6360386,71.81,Cloud Storage,Temp processing bucket
Production-Secondary,redis-0ffb272,AZURE,2026-04,975.4,0.0,0,1128.28,Azure Cache for Redis,Premium P1 cache
QA-Testing,lam-043c899,AWS,2026-04,0.0,0.0,31416813,214.12,Lambda,API gateway handler
DR-Recovery,appi-0f14890,AZURE,2026-04,0.0,0.0,18498627,232.83,Application Insights,Custom metrics
Compliance-Audit,i-0e5a884,AWS,2026-04,421.1,0.0,0,605.68,EC2,c5.xlarge compute worker
Analytics-Platform,clog-0c1a111,GCP,2026-04,0.0,380.9,0,88.89,Cloud Logging,Application logs
Edge-Network,fs-02fa805,GCP,2026-04,539.3,15.6,37523038,395.23,Firestore,Session store
Partner-Integration,rs-0e5c348,AWS,2026-04,769.4,2168.6,0,3855.18,Redshift,Data warehouse cluster
Compliance-Audit,s3-07f4252,AWS,2026-04,0.0,677.9,1333084,57.86,S3,Artifact storage
ML-Training,r53-09f2874,AWS,2026-04,0.0,0.0,10316769,15.79,Route 53,Health checks
Production-Main,blob-1125912,AZURE,2026-04,0.0,2427.2,6475171,310.27,Blob Storage,Build artifacts
Data-Science,vai-067f829,GCP,2026-04,303.5,0.0,0,1496.23,Vertex AI,Training pipelines
Security-Ops,ecs-0a3b167,AWS,2026-04,139.8,0.0,0,242.64,ECS,Fargate batch cluster
Security-Ops,gke-0172619,GCP,2026-04,2135.4,0.0,0,4380.86,GKE,ML training cluster
Analytics-Platform,cr-0b8d600,GCP,2026-04,526.3,0.0,11248434,781.82,Cloud Run,API gateway service
Finance-Systems,blob-0e74551,AZURE,2026-04,0.0,8435.4,84830,250.69,Blob Storage,Backup storage
Data-Science,rds-04e4902,AWS,2026-04,502.3,146.0,0,443.37,RDS,db.t3.large development DB
Internal-Tools,ec-0d42588,AWS,2026-04,503.5,0.0,0,341.9,ElastiCache,Redis production cluster
Production-Secondary,r53-10a6788,AWS,2026-04,0.0,0.0,8951445,12.98,Route 53,Health checks
Partner-Integration,azmon-03a4247,AZURE,2026-04,0.0,250.6,32030048,341.12,Azure Monitor,Logs and metrics
Analytics-Platform,vai-0e80203,GCP,2026-04,192.0,0.0,0,922.69,Vertex AI,AutoML jobs
Analytics-Platform,cr-0ce1398,GCP,2026-04,465.1,0.0,2004411,582.71,Cloud Run,ETL pipeline service
Internal-Tools,eh-0bd6129,AZURE,2026-04,0.0,519.4,0,126.88,Event Hubs,Capture to storage
Analytics-Platform,vai-089c476,GCP,2026-04,706.1,0.0,0,3423.08,Vertex AI,Training pipelines
Production-Secondary,fs-09dc756,GCP,2026-04,848.5,24.9,61954350,613.3,Firestore,Session store
Partner-Integration,rds-05a0419,AWS,2026-04,375.7,104.5,0,430.55,RDS,db.t3.medium MySQL staging
Internal-Tools,vpn-0557720,AWS,2026-04,990.1,0.0,0,482.96,VPN Gateway,Site-to-site VPN
Security-Ops,cdns-016c878,GCP,2026-04,0.0,0.0,21613079,33.11,Cloud DNS,DNS zones
Edge-Network,ps-0db4850,GCP,2026-04,0.0,0.0,42496129,529.41,Pub/Sub,Log forwarding
Mobile-Backend,acr-07ff591,AZURE,2026-04,0.0,184.4,356841,118.4,Container Registry,Docker image registry
Customer-Portal,acr-0d83191,AZURE,2026-04,0.0,203.2,395962,128.34,Container Registry,Docker image registry
Internal-Tools,s3-02c0211,AWS,2026-04,0.0,4396.0,6900273,304.68,S3,Media content bucket
Internal-Tools,vm-0d0c590,AZURE,2026-04,646.9,0.0,0,884.23,Virtual Machines,F4s v2 compute node
Compliance-Audit,rs-0e67494,AWS,2026-04,586.7,1667.6,0,2950.19,Redshift,Data warehouse cluster
Analytics-Platform,cr-0593605,GCP,2026-04,532.2,0.0,10807809,785.29,Cloud Run,API gateway service
Customer-Portal,vm-0c0d537,AZURE,2026-04,463.2,0.0,0,823.71,Virtual Machines,E4s v3 SIEM collector
Partner-Integration,redis-066b401,AZURE,2026-04,600.6,0.0,0,716.41,Azure Cache for Redis,Premium P1 cache
Production-Secondary,blob-0bd9587,AZURE,2026-04,0.0,2138.2,5392120,265.57,Blob Storage,Build artifacts
Data-Science,cosmos-0fe6107,AZURE,2026-04,591.8,41.1,12478077,393.29,Cosmos DB,Config store
Production-Main,aks-0a5f479,AZURE,2026-04,374.1,0.0,0,568.39,AKS,Dev K8s cluster
Analytics-Platform,kv-08c1391,AZURE,2026-04,0.0,0.0,1472380,4.26,Key Vault,Secrets management
DR-Recovery,appi-0e3a902,AZURE,2026-04,0.0,0.0,15370933,192.09,Application Insights,Custom metrics
Production-Main,eh-0c55388,AZURE,2026-04,0.0,610.6,0,147.08,Event Hubs,Capture to storage
Partner-Integration,rs-08ef216,AWS,2026-04,693.5,1990.9,0,3493.68,Redshift,Data warehouse cluster
IoT-Platform,bq-0359656,GCP,2026-04,0.0,2518.9,0,974.85,BigQuery,BI reporting views
Customer-Portal,i-0291352,AWS,2026-04,600.3,0.0,0,841.79,EC2,c5.xlarge compute worker
Analytics-Platform,kv-0e54871,AZURE,2026-04,0.0,0.0,1646835,4.62,Key Vault,Secrets management
Customer-Portal,sentinel-0c4c755,AZURE,2026-04,0.0,0.0,42207345,985.58,Microsoft Sentinel,Log analytics
Edge-Network,i-0435944,AWS,2026-04,696.8,0.0,0,1146.38,EC2,r5.xlarge cache server
Production-Main,eh-0f23188,AZURE,2026-04,666.0,0.0,26526208,295.36,Event Hubs,Standard throughput units
Internal-Tools,blob-0b2f184,AZURE,2026-04,0.0,3019.9,7999669,381.67,Blob Storage,Build artifacts
Production-Secondary,r53-0754776,AWS,2026-04,0.0,0.0,8634944,12.76,Route 53,Health checks
Analytics-Platform,fs-0531779,GCP,2026-04,958.0,26.4,64148687,670.44,Firestore,Session store
Analytics-Platform,kv-00c3580,AZURE,2026-04,0.0,0.0,506002,1.46,Key Vault,Certificate store
Edge-Network,elb-0c8a626,AWS,2026-04,649.6,0.0,9067917,132.96,ELB,Classic load balancer
Compliance-Audit,s3-0722468,AWS,2026-04,0.0,605.1,1222687,51.46,S3,Artifact storage
Shared-Services,fd-046d439,AZURE,2026-04,0.0,0.0,51968412,382.18,Front Door,Global load balancer
Production-Secondary,df-0f1d560,GCP,2026-04,647.6,0.0,0,1482.96,Dataflow,Streaming pipeline
Shared-Services,gcs-05a3592,GCP,2026-04,0.0,3204.5,3184100,219.17,Cloud Storage,Media assets bucket
ML-Training,r53-0581711,AWS,2026-04,0.0,0.0,11218402,17.11,Route 53,Health checks
Internal-Tools,elb-0aed112,AWS,2026-04,956.3,0.0,13478409,190.3,ELB,Classic load balancer
Compliance-Audit,rds-0d18388,AWS,2026-04,270.6,77.6,0,323.1,RDS,db.t3.medium MySQL staging
Data-Science,i-05bc939,AWS,2026-04,633.7,0.0,0,516.68,EC2,m5.large monitoring server
Data-Science,blob-040e812,AZURE,2026-04,0.0,1785.7,4452361,288.51,Blob Storage,Media content
Shared-Services,kv-0d97187,AZURE,2026-04,0.0,0.0,372079,1.08,Key Vault,Certificate store
Marketing-Platform,i-1182333,AWS,2026-04,478.0,0.0,0,1373.07,EC2,c5.2xlarge HPC node
DR-Recovery,kv-0baa296,AZURE,2026-04,0.0,0.0,2761314,7.75,Key Vault,Secrets management
Production-Secondary,ecs-0074667,AWS,2026-04,259.1,0.0,0,463.4,ECS,Fargate batch cluster
Staging-Env,bq-0cd4810,GCP,2026-04,0.0,5638.6,0,2135.98,BigQuery,Log analytics
Marketing-Platform,cr-1081890,GCP,2026-04,431.8,0.0,1858800,551.65,Cloud Run,ETL pipeline service
DevOps-Central,blob-04ad851,AZURE,2026-04,0.0,8067.8,2989348,392.93,Blob Storage,Data lake storage
Security-Ops,sqs-0194667,AWS,2026-04,0.0,0.0,59964013,28.35,SQS,Order processing queue
ML-Training,rs-0543817,AWS,2026-04,0.0,0.0,3594619,172.07,Redshift,Spectrum queries
Production-Secondary,redis-0a16837,AZURE,2026-04,825.9,0.0,0,970.56,Azure Cache for Redis,Premium P1 cache
Production-Secondary,sb-0062995,AZURE,2026-04,804.5,0.0,10962882,602.08,Service Bus,Premium messaging
Internal-Tools,ps-02e4769,GCP,2026-04,0.0,0.0,26712072,331.62,Pub/Sub,Event streaming
Partner-Integration,eks-0912980,AWS,2026-04,371.4,0.0,0,1053.83,EKS,Staging K8s cluster
ML-Training,lam-0374425,AWS,2026-04,0.0,0.0,43559889,307.6,Lambda,Auth token validator
Production-Secondary,app-0069940,AZURE,2026-04,596.0,0.0,0,92.38,App Service,Web app B1
Internal-Tools,lam-0ab4217,AWS,2026-04,0.0,0.0,18265244,123.76,Lambda,Data transformer
Shared-Services,func-06e8816,AZURE,2026-04,0.0,0.0,8377607,127.8,Azure Functions,API handlers
Finance-Systems,cr-0c71114,GCP,2026-04,492.9,0.0,2110685,659.16,Cloud Run,ETL pipeline service
Production-Secondary,mem-0f3c369,GCP,2026-04,447.9,0.0,0,307.07,Memorystore,Redis production cache
Internal-Tools,sentinel-0a0c256,AZURE,2026-04,0.0,0.0,63791573,1501.97,Microsoft Sentinel,SIEM detection
Analytics-Platform,fs-0ce2384,GCP,2026-04,952.3,26.8,62814739,658.53,Firestore,Session store
Production-Main,blob-0d02486,AZURE,2026-04,0.0,22294.2,53990,170.94,Blob Storage,Archive tier
DR-Recovery,sb-10f8769,AZURE,2026-04,0.0,0.0,14467264,36.44,Service Bus,Standard messaging
Production-Secondary,fs-0098646,GCP,2026-04,875.6,64.9,38483527,505.95,Firestore,User profiles DB
Internal-Tools,s3-0e9b779,AWS,2026-04,0.0,3513.0,5356222,248.58,S3,Media content bucket
Shared-Services,gcs-0dd0869,GCP,2026-04,0.0,6415.0,158080,140.72,Cloud Storage,Backup bucket
Mobile-Backend,kin-092c972,AWS,2026-04,777.6,0.0,21080707,300.12,Kinesis,Firehose delivery
Compliance-Audit,rds-075f423,AWS,2026-04,302.1,85.1,0,357.31,RDS,db.t3.medium MySQL staging
ML-Training,i-0da2988,AWS,2026-04,677.0,0.0,0,578.75,EC2,t3.large application server
Edge-Network,lam-0ff8208,AWS,2026-04,0.0,0.0,23319022,159.45,Lambda,Data transformer
Finance-Systems,sqldb-0c9c210,AZURE,2026-04,847.6,303.0,0,1440.86,SQL Database,Standard S3 production
Data-Science,appi-0a5a764,AZURE,2026-04,0.0,0.0,52596328,671.23,Application Insights,APM telemetry
QA-Testing,lam-058e428,AWS,2026-04,0.0,0.0,3590914,25.22,Lambda,Image resizer
Analytics-Platform,gcs-00a3891,GCP,2026-04,0.0,2149.4,2122237,146.89,Cloud Storage,Media assets bucket
Partner-Integration,elb-0be8163,AWS,2026-04,599.4,0.0,8617268,121.92,ELB,Classic load balancer
Staging-Env,vai-0b7e256,GCP,2026-04,480.3,0.0,0,2433.51,Vertex AI,Training pipelines
Compliance-Audit,s3-064c941,AWS,2026-04,0.0,12553.7,2353437,403.76,S3,Data lake raw zone
Data-Science,i-100c822,AWS,2026-04,468.1,0.0,0,798.69,EC2,r5.xlarge cache server
Finance-Systems,s3-0e8b782,AWS,2026-04,0.0,11444.1,2207648,378.62,S3,Data lake raw zone
Production-Secondary,sqs-09a9219,AWS,2026-04,0.0,0.0,25365516,12.71,SQS,Event notification queue
Internal-Tools,cr-1040486,GCP,2026-04,614.2,0.0,2490140,783.37,Cloud Run,ETL pipeline service
Staging-Env,fs-0ac3233,GCP,2026-04,481.6,13.7,33524293,342.17,Firestore,Session store
Finance-Systems,csql-0948424,GCP,2026-04,520.2,149.4,0,624.8,Cloud SQL,PostgreSQL replica
Internal-Tools,ec-05c5519,AWS,2026-04,410.7,0.0,0,286.6,ElastiCache,Redis production cluster
Partner-Integration,sqs-03d1971,AWS,2026-04,0.0,0.0,414372,0.2,SQS,Dead letter queue
Staging-Env,gcs-0c39939,GCP,2026-04,0.0,12935.5,30942,126.34,Cloud Storage,Archive bucket
Marketing-Platform,rds-01e1409,AWS,2026-04,720.8,1060.0,0,3309.19,RDS,db.r5.2xlarge Aurora cluster
Marketing-Platform,rds-0fcf531,AWS,2026-04,737.0,499.2,0,1838.53,RDS,db.r5.xlarge PostgreSQL primary
Edge-Network,s3-0935976,AWS,2026-04,0.0,1018.7,2011429,83.4,S3,Artifact storage
Production-Secondary,sqldb-1063866,AZURE,2026-04,417.5,147.9,0,702.48,SQL Database,Standard S3 production
Production-Main,cf-0a48593,AWS,2026-04,0.0,0.0,28736327,138.38,CloudFront,CDN static assets
Compliance-Audit,s3-0cb2590,AWS,2026-04,0.0,41.4,20956276,132.78,S3,Static website hosting
Edge-Network,vpn-0d69869,AWS,2026-04,457.6,0.0,0,113.87,VPN Gateway,Client VPN endpoint
Finance-Systems,cosmos-0972198,AZURE,2026-04,462.7,64.5,15349244,593.36,Cosmos DB,Event store
Shared-Services,vm-01b9536,AZURE,2026-04,720.7,0.0,0,1030.65,Virtual Machines,F4s v2 compute node
Shared-Services,nat-09a0830,AWS,2026-04,591.1,0.0,0,263.25,NAT Gateway,Production VPC NAT
Analytics-Platform,bq-00ac651,GCP,2026-04,0.0,2111.9,0,780.89,BigQuery,BI reporting views
Production-Main,blob-061f857,AZURE,2026-04,0.0,4654.2,0,462.12,Blob Storage,Security audit logs
Data-Science,i-10ab373,AWS,2026-04,411.7,0.0,0,713.59,EC2,r5.xlarge cache server
Data-Science,gcs-0ded742,GCP,2026-04,0.0,10213.4,254244,219.71,Cloud Storage,Backup bucket
Security-Ops,vm-084d410,AZURE,2026-04,536.9,0.0,0,1926.66,Virtual Machines,E8s v3 memory-optimized
Production-Main,vm-0e62704,AZURE,2026-04,514.9,0.0,0,304.62,Virtual Machines,D2s v3 utility server
Shared-Services,ado-0603789,AZURE,2026-04,0.0,78.4,0,19.1,Azure DevOps,Artifacts storage
Partner-Integration,ddb-090c493,AWS,2026-04,574.0,8.4,4082185,68.68,DynamoDB,Config store table
DevOps-Central,ebs-0d66422,AWS,2026-04,0.0,369.4,0,221.97,EBS,io2 volumes database
Security-Ops,gcs-09b4232,GCP,2026-04,0.0,6211.1,157651,141.9,Cloud Storage,Backup bucket
ML-Training,ebs-08f8987,AWS,2026-04,0.0,508.7,0,310.73,EBS,io2 volumes database
Production-Main,vai-1173315,GCP,2026-04,717.7,0.0,8077197,1525.12,Vertex AI,Model serving endpoints
Internal-Tools,gcf-0b56804,GCP,2026-04,0.0,0.0,1827792,26.29,Cloud Functions,Scheduled tasks
Shared-Services,ado-0d38457,AZURE,2026-04,440.8,0.0,0,219.54,Azure DevOps,Pipelines hosted
Shared-Services,ado-0c7e652,AZURE,2026-04,0.0,82.9,0,20.07,Azure DevOps,Artifacts storage
Shared-Services,gcs-01a9890,GCP,2026-04,0.0,535.1,8218177,91.33,Cloud Storage,Temp processing bucket
IoT-Platform,bq-0440809,GCP,2026-04,0.0,2890.0,0,1148.47,BigQuery,BI reporting views
Shared-Services,rds-0aa6904,AWS,2026-04,587.3,817.1,0,2498.66,RDS,db.r5.2xlarge Aurora cluster
Customer-Portal,vpn-06f0884,AWS,2026-04,1004.8,0.0,0,241.49,VPN Gateway,Client VPN endpoint
Internal-Tools,gke-0975533,GCP,2026-04,571.0,0.0,0,1642.01,GKE,Production API cluster
Compliance-Audit,s3-038a496,AWS,2026-04,0.0,8447.3,510746,205.19,S3,Log archive bucket
Data-Science,gke-07eb913,GCP,2026-04,2689.0,0.0,0,5179.31,GKE,GPU node pool
Compliance-Audit,rds-0ed7512,AWS,2026-04,279.5,78.2,0,311.31,RDS,db.t3.medium MySQL staging
QA-Testing,lam-03e2943,AWS,2026-04,0.0,0.0,716028,5.32,Lambda,Cron job runner
Shared-Services,clog-07c4377,GCP,2026-04,0.0,216.4,0,50.54,Cloud Logging,Audit logs
IoT-Platform,gke-0ce5101,GCP,2026-04,585.4,0.0,0,1800.99,GKE,Production API cluster
Security-Ops,fs-0b68310,GCP,2026-04,466.7,32.4,19517574,258.13,Firestore,User profiles DB
Shared-Services,rds-019e148,AWS,2026-04,582.7,168.0,0,527.05,RDS,db.t3.large development DB
Customer-Portal,gcf-1092282,GCP,2026-04,0.0,0.0,14020774,213.6,Cloud Functions,Data triggers
Data-Science,blob-0154681,AZURE,2026-04,0.0,17411.6,41897,129.16,Blob Storage,Archive tier
Edge-Network,ps-05b4841,GCP,2026-04,0.0,0.0,37341057,449.02,Pub/Sub,Log forwarding
Internal-Tools,lam-0f01981,AWS,2026-04,0.0,0.0,20988280,142.44,Lambda,Data transformer
ML-Training,rs-0d61874,AWS,2026-04,468.6,1367.2,0,2450.17,Redshift,Data warehouse cluster
Partner-Integration,gcs-0aab436,GCP,2026-04,0.0,13165.6,31681,125.24,Cloud Storage,Archive bucket
Compliance-Audit,ses-1028890,AWS,2026-04,0.0,0.0,1428202,1.67,SES,Transactional email
Shared-Services,cosmos-0fc1348,AZURE,2026-04,565.3,77.7,19246373,725.38,Cosmos DB,Event store
Finance-Systems,blob-0820121,AZURE,2026-04,0.0,8838.8,89793,260.94,Blob Storage,Backup storage
IoT-Platform,mem-0a3e700,GCP,2026-04,798.1,0.0,0,549.75,Memorystore,Redis production cache
Analytics-Platform,kv-0406146,AZURE,2026-04,0.0,0.0,1544492,4.48,Key Vault,Secrets management
Customer-Portal,vpn-0e79543,AWS,2026-04,950.2,0.0,0,242.68,VPN Gateway,Client VPN endpoint
Customer-Portal,cf-0469288,AWS,2026-04,0.0,0.0,66320467,319.88,CloudFront,CDN web distribution
Customer-Portal,s3-0bb8451,AWS,2026-04,0.0,16755.7,3385925,581.05,S3,Data lake raw zone
Marketing-Platform,ec-0b95778,AWS,2026-04,674.9,0.0,0,473.67,ElastiCache,Redis production cluster
Marketing-Platform,gke-0d7a344,GCP,2026-04,2168.6,0.0,0,4195.36,GKE,ML training cluster
Production-Secondary,sqs-047b744,AWS,2026-04,0.0,0.0,21687645,10.13,SQS,Event notification queue
DevOps-Central,appi-0c51901,AZURE,2026-04,0.0,0.0,64730338,779.83,Application Insights,APM telemetry
Security-Ops,bq-0e95411,GCP,2026-04,0.0,1711.3,0,647.13,BigQuery,Data export queries
Shared-Services,vai-01ae833,GCP,2026-04,349.7,0.0,0,1665.67,Vertex AI,Training pipelines
Finance-Systems,s3-0a35431,AWS,2026-04,0.0,8207.6,516873,196.02,S3,Log archive bucket
DevOps-Central,aks-00e8216,AZURE,2026-04,1854.5,0.0,0,2642.49,AKS,Staging K8s cluster
Finance-Systems,rds-06bf447,AWS,2026-04,561.7,793.4,0,2490.03,RDS,db.r5.2xlarge Aurora cluster
Partner-Integration,elb-06eb646,AWS,2026-04,694.2,0.0,9692258,141.96,ELB,Classic load balancer
ML-Training,ec-0b39148,AWS,2026-04,863.0,0.0,0,611.23,ElastiCache,Redis production cluster
Marketing-Platform,rds-0d63346,AWS,2026-04,407.7,120.6,0,488.71,RDS,db.t3.medium MySQL staging
Partner-Integration,sb-07e9878,AZURE,2026-04,658.5,0.0,9034954,475.78,Service Bus,Premium messaging
Customer-Portal,azmon-0aa3619,AZURE,2026-04,0.0,187.6,24606325,253.99,Azure Monitor,Logs and metrics
Production-Secondary,ecs-0d99511,AWS,2026-04,233.0,0.0,0,433.71,ECS,Fargate batch cluster
Data-Science,i-0de8277,AWS,2026-04,359.6,0.0,0,1018.8,EC2,c5.2xlarge HPC node
QA-Testing,ses-03dc848,AWS,2026-04,0.0,0.0,1891232,2.23,SES,Transactional email
QA-Testing,elb-0f2f994,AWS,2026-04,762.6,0.0,32239619,232.74,ELB,Application load balancer
Marketing-Platform,cdns-0dd7912,GCP,2026-04,0.0,0.0,12817633,18.14,Cloud DNS,DNS zones
Shared-Services,func-0995812,AZURE,2026-04,0.0,0.0,2596293,39.29,Azure Functions,Webhook processor
Marketing-Platform,r53-09a7690,AWS,2026-04,0.0,0.0,49211909,70.62,Route 53,DNS hosting
Production-Main,ecs-0bb5632,AWS,2026-04,308.9,0.0,0,527.04,ECS,Fargate worker cluster
Security-Ops,ps-016a878,GCP,2026-04,0.0,0.0,25838444,307.07,Pub/Sub,Event streaming
Shared-Services,clog-01a6144,GCP,2026-04,0.0,237.4,0,58.8,Cloud Logging,Audit logs
Shared-Services,s3-085d679,AWS,2026-04,0.0,13721.3,2724672,449.84,S3,Data lake raw zone
Production-Secondary,app-1000684,AZURE,2026-04,565.1,0.0,0,82.54,App Service,Web app B1
Data-Science,gcs-04a8439,GCP,2026-04,0.0,514.2,8334730,91.95,Cloud Storage,Temp processing bucket
Marketing-Platform,vai-0c22165,GCP,2026-04,467.7,0.0,5204387,991.03,Vertex AI,Model serving endpoints
Marketing-Platform,rds-07cb642,AWS,2026-04,600.1,175.7,0,544.79,RDS,db.t3.large development DB
Partner-Integration,cf-0cb6427,AWS,2026-04,0.0,0.0,38429051,179.45,CloudFront,CDN API distribution
Finance-Systems,gcf-0dd9858,GCP,2026-04,0.0,0.0,9104920,135.35,Cloud Functions,Auth handlers
Mobile-Backend,vm-0b10826,AZURE,2026-04,663.6,0.0,0,404.41,Virtual Machines,D2s v3 utility server
Partner-Integration,df-0b5b821,GCP,2026-04,841.2,0.0,0,1996.12,Dataflow,Streaming pipeline
Shared-Services,vm-10e0416,AZURE,2026-04,669.1,0.0,0,1566.11,Virtual Machines,D8s v3 application server
Internal-Tools,cf-02b1760,AWS,2026-04,0.0,0.0,40443967,193.84,CloudFront,CDN API distribution
ML-Training,sqs-095c104,AWS,2026-04,0.0,0.0,464057,0.24,SQS,Dead letter queue
Analytics-Platform,gcs-06d0310,GCP,2026-04,0.0,2272.0,2244357,156.36,Cloud Storage,Media assets bucket
Security-Ops,lam-0776812,AWS,2026-04,0.0,0.0,3779998,26.92,Lambda,Image resizer
Customer-Portal,ps-0a07220,GCP,2026-04,0.0,0.0,9307247,114.27,Pub/Sub,Data pipeline
Marketing-Platform,lam-01ce578,AWS,2026-04,0.0,0.0,989629,7.42,Lambda,Cron job runner
Production-Secondary,blob-0416770,AZURE,2026-04,0.0,11648.9,28096,90.05,Blob Storage,Archive tier
Internal-Tools,ec-0e42669,AWS,2026-04,452.4,0.0,0,319.13,ElastiCache,Redis production cluster
Edge-Network,ps-0d68507,GCP,2026-04,0.0,0.0,39766444,480.87,Pub/Sub,Log forwarding
DevOps-Central,blob-061a187,AZURE,2026-04,0.0,4397.0,0,425.83,Blob Storage,Security audit logs
Analytics-Platform,csql-00a7449,GCP,2026-04,677.6,197.6,0,806.12,Cloud SQL,PostgreSQL replica
Customer-Portal,ps-045a155,GCP,2026-04,0.0,0.0,48680723,594.01,Pub/Sub,Log forwarding
Customer-Portal,acr-0e00958,AZURE,2026-04,0.0,193.9,396263,124.65,Container Registry,Docker image registry
Production-Secondary,eh-0576711,AZURE,2026-04,557.5,0.0,22596173,250.75,Event Hubs,Standard throughput units
