Account_Name,Resource_ID,Cloud_Provider,Billing_Period,Compute_Hours,Storage_GB_Used,API_Requests,Total_Charge,Service_Name,Description
Internal-Tools,mem-0d47243,GCP,2026-05,566.3,0.0,0,412.94,Memorystore,Redis production cache
Staging-Env,fs-111a954,GCP,2026-05,1033.1,73.4,43606718,585.24,Firestore,User profiles DB
Partner-Integration,appi-03a2597,AZURE,2026-05,0.0,0.0,18476175,230.3,Application Insights,Custom metrics
Security-Ops,s3-0183786,AWS,2026-05,0.0,731.6,1474589,63.37,S3,Artifact storage
Marketing-Platform,mem-0205771,GCP,2026-05,596.6,0.0,0,430.65,Memorystore,Redis production cache
Customer-Portal,blob-08b1911,AZURE,2026-05,0.0,5386.8,0,530.43,Blob Storage,Security audit logs
Production-Secondary,app-0068571,AZURE,2026-05,864.1,0.0,0,530.93,App Service,Web app P1v3
Internal-Tools,fs-1014977,GCP,2026-05,897.4,24.6,60340902,644.25,Firestore,Session store
Production-Main,lam-06d3145,AWS,2026-05,0.0,0.0,53975549,359.25,Lambda,API gateway handler
Analytics-Platform,gke-118c166,GCP,2026-05,4061.2,0.0,0,8254.75,GKE,GPU node pool
Shared-Services,ec-0c82412,AWS,2026-05,723.6,0.0,0,259.46,ElastiCache,Redis staging cluster
Staging-Env,mem-0102679,GCP,2026-05,720.3,0.0,0,527.57,Memorystore,Redis production cache
Security-Ops,ecs-0f85647,AWS,2026-05,459.3,0.0,0,824.06,ECS,Fargate worker cluster
Shared-Services,rds-084e637,AWS,2026-05,617.0,848.5,0,2665.29,RDS,db.r5.2xlarge Aurora cluster
Edge-Network,csql-0c36420,GCP,2026-05,740.2,204.5,0,873.61,Cloud SQL,PostgreSQL replica
Partner-Integration,elb-057a924,AWS,2026-05,633.3,0.0,8654231,127.82,ELB,Classic load balancer
Customer-Portal,cosmos-0db3851,AZURE,2026-05,650.6,91.2,21822347,806.19,Cosmos DB,Event store
Partner-Integration,azmon-0ab0934,AZURE,2026-05,0.0,253.3,33929636,358.01,Azure Monitor,Logs and metrics
Security-Ops,ecs-018b473,AWS,2026-05,169.5,0.0,0,299.52,ECS,Fargate batch cluster
Production-Main,lam-1011255,AWS,2026-05,0.0,0.0,28345328,195.69,Lambda,Data transformer
Data-Science,rds-074d478,AWS,2026-05,743.0,830.4,0,1649.89,RDS,db.m5.xlarge analytics DB
Shared-Services,r53-08c8350,AWS,2026-05,0.0,0.0,56144119,83.94,Route 53,DNS hosting
Staging-Env,cr-0c5a970,GCP,2026-05,579.1,0.0,2320248,732.18,Cloud Run,ETL pipeline service
Analytics-Platform,kv-07cc983,AZURE,2026-05,0.0,0.0,535845,1.61,Key Vault,Certificate store
Production-Main,i-0df3860,AWS,2026-05,735.8,0.0,0,52.92,EC2,t3.micro bastion host
Staging-Env,fs-0ce9401,GCP,2026-05,1143.4,79.7,47706219,628.27,Firestore,User profiles DB
Production-Secondary,i-0574661,AWS,2026-05,1103.2,0.0,0,965.68,EC2,t3.large application server
DevOps-Central,redis-0415551,AZURE,2026-05,818.3,0.0,0,1013.46,Azure Cache for Redis,Premium P1 cache
Edge-Network,cmon-02fb997,GCP,2026-05,0.0,0.0,22646931,182.33,Cloud Monitoring,Metrics and alerting
Shared-Services,nat-0e47148,AWS,2026-05,512.6,0.0,0,234.57,NAT Gateway,Production VPC NAT
Shared-Services,rds-0f7b881,AWS,2026-05,529.9,150.9,0,477.06,RDS,db.t3.large development DB
Internal-Tools,clog-0565633,GCP,2026-05,0.0,265.5,0,64.81,Cloud Logging,Audit logs
Mobile-Backend,sqs-0ec8187,AWS,2026-05,0.0,0.0,313143,0.16,SQS,Dead letter queue
Production-Main,ca-083b242,GCP,2026-05,0.0,0.0,130985551,498.75,Cloud Armor,WAF policies
Marketing-Platform,i-0c4b661,AWS,2026-05,541.7,0.0,0,1602.29,EC2,c5.2xlarge HPC node
Production-Main,i-0a7c855,AWS,2026-05,840.2,0.0,0,59.93,EC2,t3.micro bastion host
Security-Ops,ec-0478184,AWS,2026-05,523.3,0.0,0,189.38,ElastiCache,Redis staging cluster
DevOps-Central,ddb-0beb915,AWS,2026-05,947.2,13.5,6469676,114.16,DynamoDB,Config store table
Marketing-Platform,rds-01e2924,AWS,2026-05,701.3,197.2,0,643.94,RDS,db.t3.large development DB
Security-Ops,csql-0709515,GCP,2026-05,612.9,167.9,0,718.32,Cloud SQL,PostgreSQL replica
Marketing-Platform,sm-08bb419,AWS,2026-05,0.0,0.0,930551,3.66,Secrets Manager,Application secrets
Security-Ops,eks-0434972,AWS,2026-05,427.4,0.0,0,1254.62,EKS,Staging K8s cluster
Shared-Services,ado-09f0961,AZURE,2026-05,0.0,98.6,0,23.98,Azure DevOps,Artifacts storage
Staging-Env,bq-0740271,GCP,2026-05,0.0,1409.7,0,539.54,BigQuery,BI reporting views
ML-Training,eks-036f728,AWS,2026-05,810.7,0.0,0,2441.42,EKS,Production K8s cluster
Staging-Env,bq-073b727,GCP,2026-05,0.0,1487.4,0,593.07,BigQuery,BI reporting views
Security-Ops,sqldb-067d679,AZURE,2026-05,927.4,67.0,0,191.65,SQL Database,Basic dev database
Compliance-Audit,i-0fb9329,AWS,2026-05,525.6,0.0,0,452.03,EC2,m5.large monitoring server
Internal-Tools,blob-0f88578,AZURE,2026-05,0.0,2940.8,7066292,458.92,Blob Storage,Media content
Finance-Systems,s3-0d12329,AWS,2026-05,0.0,8740.2,1738914,303.03,S3,Data lake raw zone
Compliance-Audit,i-0de9629,AWS,2026-05,565.1,0.0,0,242.41,EC2,t3.medium API server
Finance-Systems,vpn-0a0f703,AWS,2026-05,585.2,0.0,0,294.94,VPN Gateway,Site-to-site VPN
Edge-Network,clog-0301555,GCP,2026-05,0.0,512.0,0,123.67,Cloud Logging,Application logs
Partner-Integration,sqs-0580884,AWS,2026-05,0.0,0.0,398708,0.21,SQS,Dead letter queue
Production-Main,i-0db9952,AWS,2026-05,915.1,0.0,0,394.38,EC2,t3.medium API server
DevOps-Central,ebs-07bd747,AWS,2026-05,0.0,447.8,0,275.67,EBS,io2 volumes database
Partner-Integration,azmon-07b1730,AZURE,2026-05,0.0,237.6,31912505,339.54,Azure Monitor,Logs and metrics
Data-Science,cosmos-0927286,AZURE,2026-05,664.9,182.7,36676618,1444.58,Cosmos DB,User data store
Production-Main,blob-002f172,AZURE,2026-05,0.0,6496.0,2449998,344.63,Blob Storage,Data lake storage
Internal-Tools,s3-0529282,AWS,2026-05,0.0,2967.3,1489043,113.53,S3,Analytics export bucket
Finance-Systems,eks-0659376,AWS,2026-05,916.6,0.0,0,2739.67,EKS,Production K8s cluster
Internal-Tools,aks-0297432,AZURE,2026-05,1529.1,0.0,0,2308.54,AKS,Staging K8s cluster
Partner-Integration,nat-03ce770,AWS,2026-05,897.1,0.0,0,209.18,NAT Gateway,Dev VPC NAT
Analytics-Platform,kv-0cb7100,AZURE,2026-05,0.0,0.0,1314063,3.92,Key Vault,Secrets management
Finance-Systems,ado-0d5d179,AZURE,2026-05,431.0,0.0,0,210.82,Azure DevOps,Pipelines hosted
Production-Secondary,cmon-008b179,GCP,2026-05,0.0,0.0,25747364,197.14,Cloud Monitoring,Metrics and alerting
Mobile-Backend,sqldb-0a27822,AZURE,2026-05,795.4,282.8,0,1337.26,SQL Database,Standard S3 production
Finance-Systems,vpn-0249799,AWS,2026-05,656.6,0.0,0,327.04,VPN Gateway,Site-to-site VPN
Production-Main,vm-003a385,AZURE,2026-05,690.7,0.0,0,406.39,Virtual Machines,D2s v3 utility server
Internal-Tools,mem-02ea903,GCP,2026-05,390.8,0.0,0,277.22,Memorystore,Redis staging cache
Edge-Network,nat-032a145,AWS,2026-05,721.0,0.0,0,161.64,NAT Gateway,Dev VPC NAT
Production-Secondary,i-0cb5459,AWS,2026-05,465.4,0.0,0,812.93,EC2,r5.xlarge cache server
Analytics-Platform,eh-00c4152,AZURE,2026-05,0.0,397.2,0,96.48,Event Hubs,Capture to storage
Internal-Tools,gcs-0a1c146,GCP,2026-05,0.0,7750.0,193076,174.69,Cloud Storage,Backup bucket
Production-Secondary,r53-0629377,AWS,2026-05,0.0,0.0,9421760,13.86,Route 53,Health checks
Finance-Systems,blob-0ccb663,AZURE,2026-05,0.0,2076.3,5005029,330.17,Blob Storage,Media content
Production-Main,lam-0e7f833,AWS,2026-05,0.0,0.0,31339408,216.57,Lambda,Data transformer
ML-Training,lam-0bf7821,AWS,2026-05,0.0,0.0,10389814,72.87,Lambda,Notification dispatcher
Production-Secondary,csql-008c653,GCP,2026-05,641.1,181.8,0,751.72,Cloud SQL,PostgreSQL replica
Customer-Portal,azmon-110e151,AZURE,2026-05,0.0,206.3,27897182,297.1,Azure Monitor,Logs and metrics
Marketing-Platform,mem-0ef4659,GCP,2026-05,441.8,0.0,0,325.55,Memorystore,Redis staging cache
Internal-Tools,rds-0bc8856,AWS,2026-05,605.6,426.6,0,1530.19,RDS,db.r5.xlarge PostgreSQL primary
Data-Science,i-0945672,AWS,2026-05,426.5,0.0,0,1460.71,EC2,m5.2xlarge batch processor
Customer-Portal,cosmos-0252776,AZURE,2026-05,914.4,248.7,50629513,2002.16,Cosmos DB,User data store
Analytics-Platform,cr-0a94901,GCP,2026-05,561.8,0.0,2322245,706.92,Cloud Run,ETL pipeline service
Production-Main,s3-05ff747,AWS,2026-05,0.0,14724.3,2937288,505.7,S3,Data lake raw zone
Edge-Network,bq-06c0962,GCP,2026-05,0.0,7131.2,0,2803.92,BigQuery,Analytics data warehouse
Internal-Tools,ps-053f365,GCP,2026-05,0.0,0.0,29726587,364.9,Pub/Sub,Event streaming
Finance-Systems,cosmos-021b523,AZURE,2026-05,494.1,143.8,27675506,1143.69,Cosmos DB,User data store
Security-Ops,s3-0fee392,AWS,2026-05,0.0,6306.9,10051843,450.34,S3,Media content bucket
DR-Recovery,appi-0c28938,AZURE,2026-05,0.0,0.0,21171098,265.18,Application Insights,Custom metrics
Internal-Tools,ec-0444818,AWS,2026-05,500.2,0.0,0,352.58,ElastiCache,Redis production cluster
Production-Secondary,df-0e23359,GCP,2026-05,873.9,0.0,0,2162.54,Dataflow,Streaming pipeline
Production-Secondary,r53-093c580,AWS,2026-05,0.0,0.0,7977974,11.69,Route 53,Health checks
Security-Ops,ps-0845974,GCP,2026-05,0.0,0.0,26449370,337.93,Pub/Sub,Event streaming
Customer-Portal,blob-0851669,AZURE,2026-05,0.0,4969.9,0,502.24,Blob Storage,Security audit logs
Compliance-Audit,s3-0973601,AWS,2026-05,0.0,13497.7,2721783,458.05,S3,Data lake raw zone
Finance-Systems,app-0fe4884,AZURE,2026-05,961.3,0.0,0,146.34,App Service,Web app B1
Finance-Systems,gcs-0764373,GCP,2026-05,0.0,9692.3,3218286,286.69,Cloud Storage,Data lake bucket
Edge-Network,eks-10ea823,AWS,2026-05,639.0,0.0,0,1881.37,EKS,Production K8s cluster
Production-Main,i-106d831,AWS,2026-05,384.3,0.0,0,1112.63,EC2,c5.2xlarge HPC node
Internal-Tools,s3-0542610,AWS,2026-05,0.0,6787.4,67541,153.41,S3,Backup storage bucket
Production-Main,blob-04d1230,AZURE,2026-05,0.0,2487.1,6489648,310.86,Blob Storage,Build artifacts
Edge-Network,lam-0fd2997,AWS,2026-05,0.0,0.0,23178412,161.29,Lambda,Data transformer
Edge-Network,csql-101e324,GCP,2026-05,644.7,181.0,0,770.23,Cloud SQL,PostgreSQL replica
DR-Recovery,sqldb-02f4102,AZURE,2026-05,635.6,44.6,0,132.74,SQL Database,Basic dev database
Finance-Systems,func-0402202,AZURE,2026-05,0.0,0.0,5344137,78.19,Azure Functions,API handlers
Compliance-Audit,i-039e433,AWS,2026-05,683.0,0.0,0,1138.45,EC2,r5.xlarge cache server
Finance-Systems,blob-03ff840,AZURE,2026-05,0.0,1926.1,4896833,310.33,Blob Storage,Media content
Shared-Services,vai-01af568,GCP,2026-05,279.2,0.0,0,1390.7,Vertex AI,AutoML jobs
Production-Secondary,ec-09d7888,AWS,2026-05,847.2,0.0,0,303.51,ElastiCache,Redis staging cluster
ML-Training,ebs-0e30384,AWS,2026-05,0.0,636.1,0,75.91,EBS,gp3 volumes production
Edge-Network,s3-0484514,AWS,2026-05,0.0,1100.0,2177364,93.45,S3,Artifact storage
Customer-Portal,ses-0676835,AWS,2026-05,0.0,0.0,738894,0.89,SES,Marketing email
Mobile-Backend,kv-0b79582,AZURE,2026-05,0.0,0.0,447070,1.37,Key Vault,Certificate store
Security-Ops,s3-0184470,AWS,2026-05,0.0,47.2,23226909,151.49,S3,Static website hosting
Production-Secondary,i-1026374,AWS,2026-05,660.9,0.0,0,550.32,EC2,m5.large monitoring server
Data-Science,aks-0150773,AZURE,2026-05,279.0,0.0,0,407.57,AKS,Dev K8s cluster
Finance-Systems,blob-0a8c725,AZURE,2026-05,0.0,5800.7,57824,176.84,Blob Storage,Backup storage
Compliance-Audit,i-039b844,AWS,2026-05,634.1,0.0,0,2196.07,EC2,r5.2xlarge database server
Finance-Systems,vpn-0248486,AWS,2026-05,895.5,0.0,0,227.06,VPN Gateway,Client VPN endpoint
Production-Secondary,aks-0f13431,AZURE,2026-05,1310.2,0.0,0,1940.05,AKS,Staging K8s cluster
Finance-Systems,eh-0ce3909,AZURE,2026-05,589.9,0.0,24190469,266.66,Event Hubs,Standard throughput units
Finance-Systems,aks-0213923,AZURE,2026-05,922.2,0.0,0,4099.68,AKS,Production K8s cluster
Marketing-Platform,nat-083c511,AWS,2026-05,497.4,0.0,0,111.07,NAT Gateway,Staging VPC NAT
Compliance-Audit,sm-0382839,AWS,2026-05,0.0,0.0,1141590,4.52,Secrets Manager,Application secrets
Marketing-Platform,gcf-0203789,GCP,2026-05,0.0,0.0,17885318,267.05,Cloud Functions,Pub/Sub processors
Edge-Network,r53-0323539,AWS,2026-05,0.0,0.0,45177943,66.55,Route 53,DNS hosting
Internal-Tools,eks-0923427,AWS,2026-05,577.4,0.0,0,1693.84,EKS,Staging K8s cluster
Staging-Env,gke-0da1584,GCP,2026-05,2716.6,0.0,0,5386.01,GKE,ML training cluster
Staging-Env,gcf-0d4c132,GCP,2026-05,0.0,0.0,15182630,226.42,Cloud Functions,Data triggers
IoT-Platform,gke-0bfa929,GCP,2026-05,2847.3,0.0,0,5471.89,GKE,ML training cluster
Data-Science,vai-07e2724,GCP,2026-05,323.5,0.0,0,1594.45,Vertex AI,Training pipelines
Staging-Env,vai-07a5769,GCP,2026-05,444.6,0.0,0,2172.3,Vertex AI,Training pipelines
Security-Ops,ec-018a285,AWS,2026-05,558.9,0.0,0,193.41,ElastiCache,Redis staging cluster
Compliance-Audit,rds-0b76559,AWS,2026-05,319.7,92.3,0,383.94,RDS,db.t3.medium MySQL staging
Production-Main,s3-0ab1484,AWS,2026-05,0.0,9880.5,617871,247.87,S3,Log archive bucket
Staging-Env,gcs-09d1780,GCP,2026-05,0.0,11673.1,3819740,345.33,Cloud Storage,Data lake bucket
Edge-Network,r53-0f4f980,AWS,2026-05,0.0,0.0,44618497,65.22,Route 53,DNS hosting
Finance-Systems,app-05d9740,AZURE,2026-05,833.2,0.0,0,984.63,App Service,API app P2v3
Partner-Integration,rds-08a3964,AWS,2026-05,787.0,542.2,0,1566.26,RDS,db.r5.large PostgreSQL replica
Marketing-Platform,gcf-0a80128,GCP,2026-05,0.0,0.0,2077954,30.38,Cloud Functions,Scheduled tasks
Partner-Integration,cf-052a323,AWS,2026-05,0.0,0.0,34753174,165.98,CloudFront,CDN API distribution
Finance-Systems,sqldb-020d385,AZURE,2026-05,953.5,66.4,0,190.53,SQL Database,Basic dev database
Edge-Network,ebs-041c946,AWS,2026-05,0.0,148.0,0,17.73,EBS,gp3 volumes staging
Data-Science,cosmos-0e72317,AZURE,2026-05,685.9,96.6,23813146,888.07,Cosmos DB,Event store
Compliance-Audit,rds-1110124,AWS,2026-05,782.9,903.5,0,1865.83,RDS,db.m5.xlarge analytics DB
Production-Secondary,i-0783728,AWS,2026-05,760.3,0.0,0,642.05,EC2,m5.large monitoring server
Security-Ops,ecs-079e707,AWS,2026-05,139.8,0.0,0,261.93,ECS,Fargate batch cluster
Edge-Network,sns-102d146,AWS,2026-05,0.0,0.0,12047787,5.88,SNS,Alert notifications
Production-Main,cf-0002448,AWS,2026-05,0.0,0.0,33481037,165.97,CloudFront,CDN static assets
Production-Secondary,blob-0a30257,AZURE,2026-05,0.0,13357.1,32563,101.29,Blob Storage,Archive tier
Shared-Services,nat-0cf3375,AWS,2026-05,555.2,0.0,0,125.89,NAT Gateway,Staging VPC NAT
Shared-Services,aks-09a6162,AZURE,2026-05,914.2,0.0,0,1404.6,AKS,Staging K8s cluster
Production-Main,ebs-0db5569,AWS,2026-05,0.0,557.0,0,346.64,EBS,io2 volumes database
Partner-Integration,ddb-118f465,AWS,2026-05,962.2,133.6,200278681,1478.52,DynamoDB,Cache table
Staging-Env,cdns-070b939,GCP,2026-05,0.0,0.0,24063175,36.58,Cloud DNS,DNS zones
Data-Science,aks-0896218,AZURE,2026-05,264.3,0.0,0,377.1,AKS,Dev K8s cluster
IoT-Platform,csql-0e5e176,GCP,2026-05,788.9,220.9,0,964.44,Cloud SQL,PostgreSQL replica
Staging-Env,ps-0db2431,GCP,2026-05,0.0,0.0,12179963,153.5,Pub/Sub,Data pipeline
Marketing-Platform,vpn-06a4632,AWS,2026-05,775.5,0.0,0,199.43,VPN Gateway,Client VPN endpoint
Analytics-Platform,cr-0fbb528,GCP,2026-05,465.9,0.0,1966681,616.63,Cloud Run,ETL pipeline service
Shared-Services,aks-076e357,AZURE,2026-05,1091.9,0.0,0,1622.05,AKS,Staging K8s cluster
Data-Science,nat-0f38347,AWS,2026-05,519.0,0.0,0,116.86,NAT Gateway,Staging VPC NAT
Production-Main,i-10a7273,AWS,2026-05,702.7,0.0,0,2400.08,EC2,m5.2xlarge batch processor
Finance-Systems,eh-021f394,AZURE,2026-05,0.0,581.8,0,142.27,Event Hubs,Capture to storage
Finance-Systems,eks-0d6f989,AWS,2026-05,805.2,0.0,0,2430.42,EKS,Production K8s cluster
Customer-Portal,s3-10a8780,AWS,2026-05,0.0,18087.8,3589618,616.92,S3,Data lake raw zone
ML-Training,ebs-0720778,AWS,2026-05,0.0,604.2,0,377.86,EBS,io2 volumes database
DevOps-Central,aks-0b28145,AZURE,2026-05,311.7,0.0,0,468.34,AKS,Dev K8s cluster
Production-Secondary,i-007a915,AWS,2026-05,463.3,0.0,0,1321.74,EC2,c5.2xlarge HPC node
Mobile-Backend,fd-0334773,AZURE,2026-05,0.0,0.0,40092011,296.63,Front Door,Global load balancer
Production-Main,cmon-050f770,GCP,2026-05,0.0,0.0,21460165,168.25,Cloud Monitoring,Metrics and alerting
Analytics-Platform,bq-056e499,GCP,2026-05,0.0,2269.6,0,895.49,BigQuery,BI reporting views
Internal-Tools,gcs-0c10220,GCP,2026-05,0.0,10430.6,263138,236.86,Cloud Storage,Backup bucket
Security-Ops,lam-017c772,AWS,2026-05,0.0,0.0,51783275,353.57,Lambda,API gateway handler
Analytics-Platform,aks-0d0b935,AZURE,2026-05,594.5,0.0,0,864.24,AKS,Dev K8s cluster
QA-Testing,ec-049e465,AWS,2026-05,750.2,0.0,0,535.29,ElastiCache,Redis production cluster
Data-Science,gcf-0118506,GCP,2026-05,0.0,0.0,13346148,195.55,Cloud Functions,Data triggers
Analytics-Platform,aks-113f390,AZURE,2026-05,619.2,0.0,0,2801.3,AKS,Production K8s cluster
IoT-Platform,cr-1013303,GCP,2026-05,419.6,0.0,3479282,358.21,Cloud Run,Webhook handler
Finance-Systems,csql-0a9c161,GCP,2026-05,853.0,603.0,0,1676.45,Cloud SQL,MySQL analytics
DevOps-Central,appi-00d3140,AZURE,2026-05,0.0,0.0,14668929,180.04,Application Insights,Custom metrics
DevOps-Central,aks-00e9220,AZURE,2026-05,352.4,0.0,0,517.54,AKS,Dev K8s cluster
Security-Ops,ecs-0a46735,AWS,2026-05,161.6,0.0,0,299.34,ECS,Fargate batch cluster
Shared-Services,func-087c893,AZURE,2026-05,0.0,0.0,8506530,123.17,Azure Functions,Event processors
Customer-Portal,vm-0bf1249,AZURE,2026-05,597.5,0.0,0,355.56,Virtual Machines,D2s v3 utility server
Analytics-Platform,fs-0cea740,GCP,2026-05,1126.6,31.9,79850238,823.47,Firestore,Session store
Shared-Services,ecs-09cb472,AWS,2026-05,221.3,0.0,0,407.83,ECS,Fargate worker cluster
Customer-Portal,gcf-0687702,GCP,2026-05,0.0,0.0,19167586,277.83,Cloud Functions,Pub/Sub processors
Security-Ops,ecs-0feb605,AWS,2026-05,495.6,0.0,0,880.91,ECS,Fargate API cluster
Staging-Env,gcf-00f5519,GCP,2026-05,0.0,0.0,13628344,205.38,Cloud Functions,Data triggers
Data-Science,rds-0532882,AWS,2026-05,727.6,511.3,0,1872.22,RDS,db.r5.xlarge PostgreSQL primary
Compliance-Audit,rs-0380544,AWS,2026-05,548.2,1593.6,0,2740.66,Redshift,Data warehouse cluster
Data-Science,rs-0bae486,AWS,2026-05,641.9,1786.1,0,3288.21,Redshift,Data warehouse cluster
Edge-Network,ps-107f204,GCP,2026-05,0.0,0.0,36536682,438.24,Pub/Sub,Log forwarding
Finance-Systems,s3-04d8321,AWS,2026-05,0.0,11748.7,2365582,405.43,S3,Data lake raw zone
Analytics-Platform,cr-0596438,GCP,2026-05,602.4,0.0,12617904,911.47,Cloud Run,API gateway service
Compliance-Audit,rs-0584267,AWS,2026-05,0.0,0.0,4512002,230.55,Redshift,Spectrum queries
Production-Main,eh-0d6a232,AZURE,2026-05,0.0,731.5,0,183.86,Event Hubs,Capture to storage
Security-Ops,bq-050a549,GCP,2026-05,0.0,8906.9,0,3523.93,BigQuery,ML training datasets
Production-Main,sentinel-0d46883,AZURE,2026-05,0.0,0.0,47750464,1185.05,Microsoft Sentinel,Log analytics
Shared-Services,func-0be4858,AZURE,2026-05,0.0,0.0,8228313,120.48,Azure Functions,API handlers
Production-Secondary,sentinel-0960796,AZURE,2026-05,0.0,0.0,63466965,1588.25,Microsoft Sentinel,SIEM detection
Production-Main,gcf-06b6593,GCP,2026-05,0.0,0.0,14569483,220.15,Cloud Functions,Pub/Sub processors
Marketing-Platform,cr-01f5683,GCP,2026-05,223.0,0.0,926179,191.95,Cloud Run,Image processor
Data-Science,i-013f540,AWS,2026-05,726.3,0.0,0,53.05,EC2,t3.micro bastion host
Security-Ops,ebs-0f08503,AWS,2026-05,0.0,3971.0,0,175.74,EBS,st1 volumes archive
Shared-Services,fd-047c534,AZURE,2026-05,0.0,0.0,58707974,446.02,Front Door,Global load balancer
QA-Testing,lam-04fb414,AWS,2026-05,0.0,0.0,3847238,27.25,Lambda,Image resizer
Shared-Services,func-0418785,AZURE,2026-05,0.0,0.0,2914186,42.88,Azure Functions,Webhook processor
Production-Main,ca-004b678,GCP,2026-05,0.0,0.0,109991494,412.73,Cloud Armor,WAF policies
Analytics-Platform,gke-05ac611,GCP,2026-05,4766.0,0.0,0,9424.02,GKE,GPU node pool
Shared-Services,ado-114b393,AZURE,2026-05,0.0,92.3,0,22.2,Azure DevOps,Artifacts storage
Internal-Tools,ses-0480175,AWS,2026-05,0.0,0.0,531905,0.61,SES,Marketing email
Security-Ops,gke-0173694,GCP,2026-05,3932.3,0.0,0,8025.26,GKE,GPU node pool
Internal-Tools,rds-0a58813,AWS,2026-05,749.6,1054.9,0,3245.11,RDS,db.r5.2xlarge Aurora cluster
Security-Ops,sentinel-08ca167,AZURE,2026-05,0.0,0.0,99123611,2432.59,Microsoft Sentinel,SIEM detection
Production-Secondary,elb-0081586,AWS,2026-05,598.2,0.0,24447029,178.19,ELB,Application load balancer
Production-Main,lam-0f15914,AWS,2026-05,0.0,0.0,37355170,258.91,Lambda,Data transformer
Production-Secondary,sqs-0c78882,AWS,2026-05,0.0,0.0,28359193,13.79,SQS,Event notification queue
Internal-Tools,cf-02b3439,AWS,2026-05,0.0,0.0,113070180,559.09,CloudFront,CDN web distribution
Shared-Services,vai-0756962,GCP,2026-05,284.6,0.0,0,1412.89,Vertex AI,AutoML jobs
Marketing-Platform,ddb-099f108,AWS,2026-05,575.5,40.0,62766684,438.33,DynamoDB,Session store table
DR-Recovery,eh-0de4297,AZURE,2026-05,0.0,572.2,0,138.82,Event Hubs,Capture to storage
Finance-Systems,vm-0216865,AZURE,2026-05,790.1,0.0,0,2803.97,Virtual Machines,E8s v3 memory-optimized
Customer-Portal,fd-09eb623,AZURE,2026-05,0.0,0.0,62366039,455.29,Front Door,Global load balancer
Security-Ops,ebs-0b88756,AWS,2026-05,0.0,601.7,0,373.7,EBS,io2 volumes database
Compliance-Audit,ec-1085586,AWS,2026-05,557.0,0.0,0,385.01,ElastiCache,Redis production cluster
Mobile-Backend,redis-0333751,AZURE,2026-05,753.1,0.0,0,368.29,Azure Cache for Redis,Standard C2 cache
Shared-Services,vm-0ccf546,AZURE,2026-05,743.8,0.0,0,2682.67,Virtual Machines,E8s v3 memory-optimized
Production-Secondary,ca-0d70255,GCP,2026-05,0.0,0.0,97751640,370.53,Cloud Armor,WAF policies
Production-Main,cmon-0c29871,GCP,2026-05,0.0,0.0,22883373,183.53,Cloud Monitoring,Metrics and alerting
Production-Main,vm-003b995,AZURE,2026-05,467.8,0.0,0,4296.32,Virtual Machines,NC6s v3 GPU VM
Internal-Tools,gke-10b2192,GCP,2026-05,3949.5,0.0,0,7640.32,GKE,GPU node pool
Production-Main,gcs-0e9f520,GCP,2026-05,0.0,15591.6,5044583,455.65,Cloud Storage,Data lake bucket
Compliance-Audit,rds-0395341,AWS,2026-05,759.6,527.4,0,1915.67,RDS,db.r5.xlarge PostgreSQL primary
DevOps-Central,kin-1047535,AWS,2026-05,999.3,0.0,27204442,388.87,Kinesis,Firehose delivery
Production-Main,i-10be601,AWS,2026-05,579.3,0.0,0,41.93,EC2,t3.micro bastion host
Marketing-Platform,ca-0f4b589,GCP,2026-05,0.0,0.0,53459664,202.41,Cloud Armor,WAF policies
Mobile-Backend,vm-0b83258,AZURE,2026-05,779.1,0.0,0,943.5,Virtual Machines,D4s v3 CI runner
Shared-Services,vai-1038265,GCP,2026-05,275.5,0.0,0,1367.48,Vertex AI,AutoML jobs
Internal-Tools,clog-02e7189,GCP,2026-05,0.0,247.1,0,60.21,Cloud Logging,Audit logs
ML-Training,rds-06bb423,AWS,2026-05,642.0,738.4,0,1503.54,RDS,db.m5.xlarge analytics DB
Edge-Network,s3-061c989,AWS,2026-05,0.0,1201.8,2321540,99.12,S3,Artifact storage
Shared-Services,sb-0d48406,AZURE,2026-05,521.2,0.0,7057897,378.04,Service Bus,Premium messaging
Finance-Systems,gcs-0a23868,GCP,2026-05,0.0,6938.5,169703,150.27,Cloud Storage,Backup bucket
Production-Secondary,blob-0b77983,AZURE,2026-05,0.0,2179.6,5499438,358.41,Blob Storage,Media content
Production-Secondary,appi-0fa6211,AZURE,2026-05,0.0,0.0,35457816,451.39,Application Insights,APM telemetry
Partner-Integration,r53-03d9599,AWS,2026-05,0.0,0.0,11950096,17.78,Route 53,Health checks
Partner-Integration,ddb-06b5916,AWS,2026-05,755.2,10.6,5217892,90.1,DynamoDB,Config store table
Finance-Systems,cr-0536882,GCP,2026-05,308.3,0.0,2558092,268.27,Cloud Run,Webhook handler
QA-Testing,ec-03e4601,AWS,2026-05,651.3,0.0,0,226.13,ElastiCache,Redis staging cluster
Compliance-Audit,s3-1036303,AWS,2026-05,0.0,628.1,1268766,54.6,S3,Artifact storage
Security-Ops,ses-059a356,AWS,2026-05,0.0,0.0,2434482,2.94,SES,Transactional email
DR-Recovery,sb-02f8539,AZURE,2026-05,0.0,0.0,16224517,40.22,Service Bus,Standard messaging
IoT-Platform,bq-03fd605,GCP,2026-05,0.0,1716.1,0,667.02,BigQuery,Data export queries
