Account_Name,Resource_ID,Cloud_Provider,Billing_Period,Compute_Hours,Storage_GB_Used,API_Requests,Total_Charge,Service_Name,Description
Data-Science,rds-074d478,AWS,2026-07,802.1,932.7,0,1908.80,RDS,db.m5.xlarge analytics DB
Shared-Services,r53-08c8350,AWS,2026-07,0.0,0.0,64142244,95.44,Route 53,DNS hosting
Staging-Env,cr-0c5a970,GCP,2026-07,646.0,0.0,2667403,828.19,Cloud Run,ETL pipeline service
Analytics-Platform,kv-07cc983,AZURE,2026-07,0.0,0.0,620809,1.83,Key Vault,Certificate store
Production-Main,i-0df3860,AWS,2026-07,850.7,0.0,0,59.97,EC2,t3.micro bastion host
Staging-Env,fs-0ce9401,GCP,2026-07,1287.3,89.2,52107008,722.29,Firestore,User profiles DB
Production-Secondary,i-0574661,AWS,2026-07,1254.4,0.0,0,1095.98,EC2,t3.large application server
DevOps-Central,redis-0415551,AZURE,2026-07,956.4,0.0,0,1119.24,Azure Cache for Redis,Premium P1 cache
Edge-Network,cmon-02fb997,GCP,2026-07,0.0,0.0,25896164,208.87,Cloud Monitoring,Metrics and alerting
Shared-Services,nat-0e47148,AWS,2026-07,566.9,0.0,0,268.08,NAT Gateway,Production VPC NAT
Shared-Services,rds-0f7b881,AWS,2026-07,615.2,170.3,0,556.45,RDS,db.t3.large development DB
Internal-Tools,clog-0565633,GCP,2026-07,0.0,293.5,0,77.01,Cloud Logging,Audit logs
Mobile-Backend,sqs-0ec8187,AWS,2026-07,0.0,0.0,355048,0.18,SQS,Dead letter queue
Production-Main,ca-083b242,GCP,2026-07,0.0,0.0,145650764,570.60,Cloud Armor,WAF policies
Marketing-Platform,i-0c4b661,AWS,2026-07,631.5,0.0,0,1759.09,EC2,c5.2xlarge HPC node
Production-Main,i-0a7c855,AWS,2026-07,930.4,0.0,0,69.61,EC2,t3.micro bastion host
Security-Ops,ec-0478184,AWS,2026-07,602.5,0.0,0,215.20,ElastiCache,Redis staging cluster
DevOps-Central,ddb-0beb915,AWS,2026-07,1048.2,14.5,7289648,127.95,DynamoDB,Config store table
Marketing-Platform,rds-01e2924,AWS,2026-07,802.8,224.7,0,714.14,RDS,db.t3.large development DB
Security-Ops,csql-0709515,GCP,2026-07,692.9,194.0,0,824.90,Cloud SQL,PostgreSQL replica
Marketing-Platform,sm-08bb419,AWS,2026-07,0.0,0.0,1044682,4.31,Secrets Manager,Application secrets
Security-Ops,eks-0434972,AWS,2026-07,475.6,0.0,0,1427.41,EKS,Staging K8s cluster
Shared-Services,ado-09f0961,AZURE,2026-07,0.0,107.2,0,27.71,Azure DevOps,Artifacts storage
Staging-Env,bq-0740271,GCP,2026-07,0.0,1563.3,0,612.43,BigQuery,BI reporting views
ML-Training,eks-036f728,AWS,2026-07,919.4,0.0,0,2673.58,EKS,Production K8s cluster
Staging-Env,bq-073b727,GCP,2026-07,0.0,1723.3,0,687.03,BigQuery,BI reporting views
Security-Ops,sqldb-067d679,AZURE,2026-07,1087.1,73.7,0,218.16,SQL Database,Basic dev database
Compliance-Audit,i-0fb9329,AWS,2026-07,599.7,0.0,0,531.44,EC2,m5.large monitoring server
Internal-Tools,blob-0f88578,AZURE,2026-07,0.0,3329.9,7993979,522.49,Blob Storage,Media content
Finance-Systems,s3-0d12329,AWS,2026-07,0.0,10040.6,1957343,335.52,S3,Data lake raw zone
Compliance-Audit,i-0de9629,AWS,2026-07,612.2,0.0,0,266.72,EC2,t3.medium API server
Finance-Systems,vpn-0a0f703,AWS,2026-07,653.9,0.0,0,335.11,VPN Gateway,Site-to-site VPN
Edge-Network,clog-0301555,GCP,2026-07,0.0,577.6,0,143.71,Cloud Logging,Application logs
Partner-Integration,sqs-0580884,AWS,2026-07,0.0,0.0,452745,0.23,SQS,Dead letter queue
Production-Main,i-0db9952,AWS,2026-07,1040.7,0.0,0,447.67,EC2,t3.medium API server
DevOps-Central,ebs-07bd747,AWS,2026-07,0.0,514.7,0,320.71,EBS,io2 volumes database
Partner-Integration,azmon-07b1730,AZURE,2026-07,0.0,271.0,36510202,371.08,Azure Monitor,Logs and metrics
Data-Science,cosmos-0927286,AZURE,2026-07,724.8,203.3,41445887,1633.08,Cosmos DB,User data store
Production-Main,blob-002f172,AZURE,2026-07,0.0,7405.4,2700382,395.97,Blob Storage,Data lake storage
Internal-Tools,s3-0529282,AWS,2026-07,0.0,3316.0,1714657,129.87,S3,Analytics export bucket
Finance-Systems,eks-0659376,AWS,2026-07,1029.6,0.0,0,3195.24,EKS,Production K8s cluster
Internal-Tools,aks-0297432,AZURE,2026-07,1689.6,0.0,0,2632.16,AKS,Staging K8s cluster
Partner-Integration,nat-03ce770,AWS,2026-07,1031.9,0.0,0,234.07,NAT Gateway,Dev VPC NAT
Analytics-Platform,kv-0cb7100,AZURE,2026-07,0.0,0.0,1462870,4.36,Key Vault,Secrets management
Finance-Systems,ado-0d5d179,AZURE,2026-07,491.5,0.0,0,242.92,Azure DevOps,Pipelines hosted
Production-Secondary,cmon-008b179,GCP,2026-07,0.0,0.0,28481564,225.68,Cloud Monitoring,Metrics and alerting
Mobile-Backend,sqldb-0a27822,AZURE,2026-07,924.9,308.1,0,1482.60,SQL Database,Standard S3 production
Finance-Systems,vpn-0249799,AWS,2026-07,748.8,0.0,0,374.14,VPN Gateway,Site-to-site VPN
Production-Main,vm-003a385,AZURE,2026-07,749.8,0.0,0,460.62,Virtual Machines,D2s v3 utility server
Internal-Tools,mem-02ea903,GCP,2026-07,432.6,0.0,0,322.21,Memorystore,Redis staging cache
Edge-Network,nat-032a145,AWS,2026-07,803.8,0.0,0,190.31,NAT Gateway,Dev VPC NAT
Production-Secondary,i-0cb5459,AWS,2026-07,532.1,0.0,0,925.09,EC2,r5.xlarge cache server
Analytics-Platform,eh-00c4152,AZURE,2026-07,0.0,455.6,0,110.52,Event Hubs,Capture to storage
Internal-Tools,gcs-0a1c146,GCP,2026-07,0.0,8819.4,211242,202.23,Cloud Storage,Backup bucket
Production-Secondary,r53-0629377,AWS,2026-07,0.0,0.0,10400714,15.79,Route 53,Health checks
Finance-Systems,blob-0ccb663,AZURE,2026-07,0.0,2282.7,5834886,378.36,Blob Storage,Media content
Production-Main,lam-0e7f833,AWS,2026-07,0.0,0.0,35437766,245.09,Lambda,Data transformer
ML-Training,lam-0bf7821,AWS,2026-07,0.0,0.0,11901573,83.85,Lambda,Notification dispatcher
Production-Secondary,csql-008c653,GCP,2026-07,722.0,196.0,0,888.63,Cloud SQL,PostgreSQL replica
Customer-Portal,azmon-110e151,AZURE,2026-07,0.0,228.1,30740993,336.11,Azure Monitor,Logs and metrics
Marketing-Platform,mem-0ef4659,GCP,2026-07,518.1,0.0,0,355.84,Memorystore,Redis staging cache
Internal-Tools,rds-0bc8856,AWS,2026-07,674.8,485.4,0,1746.28,RDS,db.r5.xlarge PostgreSQL primary
Data-Science,i-0945672,AWS,2026-07,483.7,0.0,0,1649.33,EC2,m5.2xlarge batch processor
Customer-Portal,cosmos-0252776,AZURE,2026-07,991.0,286.7,54854466,2258.45,Cosmos DB,User data store
Analytics-Platform,cr-0a94901,GCP,2026-07,646.8,0.0,2651972,808.91,Cloud Run,ETL pipeline service
Production-Main,s3-05ff747,AWS,2026-07,0.0,16029.4,3214452,578.48,S3,Data lake raw zone
Edge-Network,bq-06c0962,GCP,2026-07,0.0,8219.6,0,3278.09,BigQuery,Analytics data warehouse
Internal-Tools,ps-053f365,GCP,2026-07,0.0,0.0,33917748,418.79,Pub/Sub,Event streaming
Finance-Systems,cosmos-021b523,AZURE,2026-07,565.9,155.2,32134380,1246.30,Cosmos DB,User data store
Security-Ops,s3-0fee392,AWS,2026-07,0.0,7159.8,11151823,511.29,S3,Media content bucket
DR-Recovery,appi-0c28938,AZURE,2026-07,0.0,0.0,23466454,309.20,Application Insights,Custom metrics
Internal-Tools,ec-0444818,AWS,2026-07,560.6,0.0,0,399.14,ElastiCache,Redis production cluster
Production-Secondary,df-0e23359,GCP,2026-07,1002.7,0.0,0,2497.02,Dataflow,Streaming pipeline
Production-Secondary,r53-093c580,AWS,2026-07,0.0,0.0,9158468,13.16,Route 53,Health checks
Security-Ops,ps-0845974,GCP,2026-07,0.0,0.0,29860765,370.53,Pub/Sub,Event streaming
Customer-Portal,blob-0851669,AZURE,2026-07,0.0,5506.2,0,548.81,Blob Storage,Security audit logs
Compliance-Audit,s3-0973601,AWS,2026-07,0.0,15348.2,3010738,534.41,S3,Data lake raw zone
Finance-Systems,app-0fe4884,AZURE,2026-07,1050.7,0.0,0,162.70,App Service,Web app B1
Finance-Systems,gcs-0764373,GCP,2026-07,0.0,10530.1,3494079,319.44,Cloud Storage,Data lake bucket
Edge-Network,eks-10ea823,AWS,2026-07,717.2,0.0,0,2147.63,EKS,Production K8s cluster
Production-Main,i-106d831,AWS,2026-07,446.6,0.0,0,1293.85,EC2,c5.2xlarge HPC node
Internal-Tools,s3-0542610,AWS,2026-07,0.0,7311.7,74174,175.15,S3,Backup storage bucket
Production-Main,blob-04d1230,AZURE,2026-07,0.0,2763.9,7459091,370.29,Blob Storage,Build artifacts
Edge-Network,lam-0fd2997,AWS,2026-07,0.0,0.0,25768779,179.21,Lambda,Data transformer
Edge-Network,csql-101e324,GCP,2026-07,704.2,201.1,0,860.59,Cloud SQL,PostgreSQL replica
DR-Recovery,sqldb-02f4102,AZURE,2026-07,710.1,49.1,0,149.91,SQL Database,Basic dev database
Finance-Systems,func-0402202,AZURE,2026-07,0.0,0.0,5878322,87.06,Azure Functions,API handlers
Compliance-Audit,i-039e433,AWS,2026-07,751.9,0.0,0,1283.49,EC2,r5.xlarge cache server
Finance-Systems,blob-03ff840,AZURE,2026-07,0.0,2172.1,5545163,355.42,Blob Storage,Media content
Shared-Services,vai-01af568,GCP,2026-07,315.2,0.0,0,1572.41,Vertex AI,AutoML jobs
Production-Secondary,ec-09d7888,AWS,2026-07,934.0,0.0,0,338.03,ElastiCache,Redis staging cluster
ML-Training,ebs-0e30384,AWS,2026-07,0.0,712.2,0,87.46,EBS,gp3 volumes production
Edge-Network,s3-0484514,AWS,2026-07,0.0,1238.9,2396210,103.57,S3,Artifact storage
Customer-Portal,ses-0676835,AWS,2026-07,0.0,0.0,850725,1.00,SES,Marketing email
Mobile-Backend,kv-0b79582,AZURE,2026-07,0.0,0.0,515233,1.55,Key Vault,Certificate store
Security-Ops,s3-0184470,AWS,2026-07,0.0,52.2,26486004,170.34,S3,Static website hosting
Production-Secondary,i-1026374,AWS,2026-07,733.3,0.0,0,624.73,EC2,m5.large monitoring server
Data-Science,aks-0150773,AZURE,2026-07,304.8,0.0,0,472.36,AKS,Dev K8s cluster
Finance-Systems,blob-0a8c725,AZURE,2026-07,0.0,6681.7,64323,200.58,Blob Storage,Backup storage
Compliance-Audit,i-039b844,AWS,2026-07,709.8,0.0,0,2407.79,EC2,r5.2xlarge database server
Finance-Systems,vpn-0248486,AWS,2026-07,1005.8,0.0,0,249.91,VPN Gateway,Client VPN endpoint
Production-Secondary,aks-0f13431,AZURE,2026-07,1459.5,0.0,0,2162.42,AKS,Staging K8s cluster
Finance-Systems,eh-0ce3909,AZURE,2026-07,678.4,0.0,27297445,294.75,Event Hubs,Standard throughput units
Finance-Systems,aks-0213923,AZURE,2026-07,1046.9,0.0,0,4695.97,AKS,Production K8s cluster
Marketing-Platform,nat-083c511,AWS,2026-07,544.0,0.0,0,123.75,NAT Gateway,Staging VPC NAT
Compliance-Audit,sm-0382839,AWS,2026-07,0.0,0.0,1246852,4.97,Secrets Manager,Application secrets
Marketing-Platform,gcf-0203789,GCP,2026-07,0.0,0.0,20367808,313.87,Cloud Functions,Pub/Sub processors
Edge-Network,r53-0323539,AWS,2026-07,0.0,0.0,49281587,74.42,Route 53,DNS hosting
Internal-Tools,eks-0923427,AWS,2026-07,644.8,0.0,0,1901.85,EKS,Staging K8s cluster
Staging-Env,gke-0da1584,GCP,2026-07,3166.6,0.0,0,6341.30,GKE,ML training cluster
Staging-Env,gcf-0d4c132,GCP,2026-07,0.0,0.0,16838912,264.55,Cloud Functions,Data triggers
IoT-Platform,gke-0bfa929,GCP,2026-07,3124.7,0.0,0,6446.02,GKE,ML training cluster
Data-Science,vai-07e2724,GCP,2026-07,352.0,0.0,0,1848.90,Vertex AI,Training pipelines
Staging-Env,vai-07a5769,GCP,2026-07,495.4,0.0,0,2389.94,Vertex AI,Training pipelines
Security-Ops,ec-018a285,AWS,2026-07,637.0,0.0,0,225.89,ElastiCache,Redis staging cluster
Compliance-Audit,rds-0b76559,AWS,2026-07,373.0,103.4,0,431.46,RDS,db.t3.medium MySQL staging
Production-Main,s3-0ab1484,AWS,2026-07,0.0,11053.3,694841,274.17,S3,Log archive bucket
Staging-Env,gcs-09d1780,GCP,2026-07,0.0,13206.4,4239496,384.51,Cloud Storage,Data lake bucket
Edge-Network,r53-0f4f980,AWS,2026-07,0.0,0.0,50804530,74.15,Route 53,DNS hosting
Finance-Systems,app-05d9740,AZURE,2026-07,945.9,0.0,0,1160.89,App Service,API app P2v3
Partner-Integration,rds-08a3964,AWS,2026-07,907.1,624.8,0,1796.47,RDS,db.r5.large PostgreSQL replica
Marketing-Platform,gcf-0a80128,GCP,2026-07,0.0,0.0,2280046,34.43,Cloud Functions,Scheduled tasks
Partner-Integration,cf-052a323,AWS,2026-07,0.0,0.0,38872390,194.14,CloudFront,CDN API distribution
Finance-Systems,sqldb-020d385,AZURE,2026-07,1063.9,72.2,0,219.17,SQL Database,Basic dev database
Edge-Network,ebs-041c946,AWS,2026-07,0.0,160.9,0,20.88,EBS,gp3 volumes staging
Data-Science,cosmos-0e72317,AZURE,2026-07,780.1,104.6,26431167,1006.63,Cosmos DB,Event store
Compliance-Audit,rds-1110124,AWS,2026-07,897.1,1007.9,0,2145.52,RDS,db.m5.xlarge analytics DB
Production-Secondary,i-0783728,AWS,2026-07,860.1,0.0,0,729.74,EC2,m5.large monitoring server
Security-Ops,ecs-079e707,AWS,2026-07,156.4,0.0,0,289.71,ECS,Fargate batch cluster
Edge-Network,sns-102d146,AWS,2026-07,0.0,0.0,13543790,6.47,SNS,Alert notifications
Production-Main,cf-0002448,AWS,2026-07,0.0,0.0,37415285,187.17,CloudFront,CDN static assets
Production-Secondary,blob-0a30257,AZURE,2026-07,0.0,14956.5,36236,117.83,Blob Storage,Archive tier
Shared-Services,nat-0cf3375,AWS,2026-07,613.4,0.0,0,140.38,NAT Gateway,Staging VPC NAT
Shared-Services,aks-09a6162,AZURE,2026-07,1061.4,0.0,0,1527.02,AKS,Staging K8s cluster
Production-Main,ebs-0db5569,AWS,2026-07,0.0,625.5,0,381.91,EBS,io2 volumes database
Partner-Integration,ddb-118f465,AWS,2026-07,1072.6,151.4,220506909,1623.09,DynamoDB,Cache table
Staging-Env,cdns-070b939,GCP,2026-07,0.0,0.0,27915269,40.97,Cloud DNS,DNS zones
Data-Science,aks-0896218,AZURE,2026-07,293.5,0.0,0,440.79,AKS,Dev K8s cluster
IoT-Platform,csql-0e5e176,GCP,2026-07,889.1,247.5,0,1069.65,Cloud SQL,PostgreSQL replica
Staging-Env,ps-0db2431,GCP,2026-07,0.0,0.0,13765036,175.34,Pub/Sub,Data pipeline
Marketing-Platform,vpn-06a4632,AWS,2026-07,895.8,0.0,0,229.22,VPN Gateway,Client VPN endpoint
Analytics-Platform,cr-0fbb528,GCP,2026-07,532.1,0.0,2202443,700.83,Cloud Run,ETL pipeline service
Shared-Services,aks-076e357,AZURE,2026-07,1254.9,0.0,0,1872.01,AKS,Staging K8s cluster
Data-Science,nat-0f38347,AWS,2026-07,575.0,0.0,0,131.56,NAT Gateway,Staging VPC NAT
Production-Main,i-10a7273,AWS,2026-07,804.4,0.0,0,2805.47,EC2,m5.2xlarge batch processor
Finance-Systems,eh-021f394,AZURE,2026-07,0.0,658.4,0,166.43,Event Hubs,Capture to storage
Finance-Systems,eks-0d6f989,AWS,2026-07,917.2,0.0,0,2697.92,EKS,Production K8s cluster
Customer-Portal,s3-10a8780,AWS,2026-07,0.0,19389.6,4028798,687.45,S3,Data lake raw zone
ML-Training,ebs-0720778,AWS,2026-07,0.0,662.8,0,418.64,EBS,io2 volumes database
DevOps-Central,aks-0b28145,AZURE,2026-07,350.1,0.0,0,536.94,AKS,Dev K8s cluster
Production-Secondary,i-007a915,AWS,2026-07,515.2,0.0,0,1501.19,EC2,c5.2xlarge HPC node
Mobile-Backend,fd-0334773,AZURE,2026-07,0.0,0.0,44578793,334.22,Front Door,Global load balancer
Production-Main,cmon-050f770,GCP,2026-07,0.0,0.0,23640518,195.09,Cloud Monitoring,Metrics and alerting
Analytics-Platform,bq-056e499,GCP,2026-07,0.0,2475.3,0,1021.88,BigQuery,BI reporting views
Internal-Tools,gcs-0c10220,GCP,2026-07,0.0,11852.1,300792,267.76,Cloud Storage,Backup bucket
Security-Ops,lam-017c772,AWS,2026-07,0.0,0.0,57736413,398.42,Lambda,API gateway handler
Analytics-Platform,aks-0d0b935,AZURE,2026-07,676.9,0.0,0,973.29,AKS,Dev K8s cluster
QA-Testing,ec-049e465,AWS,2026-07,854.9,0.0,0,612.35,ElastiCache,Redis production cluster
Data-Science,gcf-0118506,GCP,2026-07,0.0,0.0,15051525,227.41,Cloud Functions,Data triggers
Analytics-Platform,aks-113f390,AZURE,2026-07,702.2,0.0,0,3169.39,AKS,Production K8s cluster
IoT-Platform,cr-1013303,GCP,2026-07,478.1,0.0,3933334,410.41,Cloud Run,Webhook handler
Finance-Systems,csql-0a9c161,GCP,2026-07,988.5,677.9,0,1933.06,Cloud SQL,MySQL analytics
DevOps-Central,appi-00d3140,AZURE,2026-07,0.0,0.0,16502479,199.54,Application Insights,Custom metrics
DevOps-Central,aks-00e9220,AZURE,2026-07,401.8,0.0,0,605.75,AKS,Dev K8s cluster
Security-Ops,ecs-0a46735,AWS,2026-07,187.4,0.0,0,331.10,ECS,Fargate batch cluster
Shared-Services,func-087c893,AZURE,2026-07,0.0,0.0,9702298,141.86,Azure Functions,Event processors
Customer-Portal,vm-0bf1249,AZURE,2026-07,682.0,0.0,0,416.49,Virtual Machines,D2s v3 utility server
Analytics-Platform,fs-0cea740,GCP,2026-07,1274.6,36.3,90266547,955.85,Firestore,Session store
Shared-Services,ecs-09cb472,AWS,2026-07,248.1,0.0,0,470.44,ECS,Fargate worker cluster
Customer-Portal,gcf-0687702,GCP,2026-07,0.0,0.0,21915852,315.60,Cloud Functions,Pub/Sub processors
Security-Ops,ecs-0feb605,AWS,2026-07,557.8,0.0,0,1004.23,ECS,Fargate API cluster
Staging-Env,gcf-00f5519,GCP,2026-07,0.0,0.0,15557867,226.73,Cloud Functions,Data triggers
Data-Science,rds-0532882,AWS,2026-07,835.5,572.9,0,2166.55,RDS,db.r5.xlarge PostgreSQL primary
Compliance-Audit,rs-0380544,AWS,2026-07,621.6,1769.7,0,3181.58,Redshift,Data warehouse cluster
Data-Science,rs-0bae486,AWS,2026-07,716.9,2020.4,0,3664.06,Redshift,Data warehouse cluster
Edge-Network,ps-107f204,GCP,2026-07,0.0,0.0,40947825,492.62,Pub/Sub,Log forwarding
Finance-Systems,s3-04d8321,AWS,2026-07,0.0,13274.5,2600609,459.29,S3,Data lake raw zone
Analytics-Platform,cr-0596438,GCP,2026-07,675.7,0.0,14378003,1024.66,Cloud Run,API gateway service
Compliance-Audit,rs-0584267,AWS,2026-07,0.0,0.0,5249504,259.85,Redshift,Spectrum queries
Production-Main,eh-0d6a232,AZURE,2026-07,0.0,830.7,0,211.11,Event Hubs,Capture to storage
Security-Ops,bq-050a549,GCP,2026-07,0.0,10057.9,0,3975.59,BigQuery,ML training datasets
Production-Main,sentinel-0d46883,AZURE,2026-07,0.0,0.0,54739633,1324.46,Microsoft Sentinel,Log analytics
Shared-Services,func-0be4858,AZURE,2026-07,0.0,0.0,9430722,140.89,Azure Functions,API handlers
Production-Secondary,sentinel-0960796,AZURE,2026-07,0.0,0.0,71971701,1787.61,Microsoft Sentinel,SIEM detection
Production-Main,gcf-06b6593,GCP,2026-07,0.0,0.0,16454561,249.96,Cloud Functions,Pub/Sub processors
Marketing-Platform,cr-01f5683,GCP,2026-07,252.0,0.0,1072682,212.29,Cloud Run,Image processor
Data-Science,i-013f540,AWS,2026-07,827.0,0.0,0,60.14,EC2,t3.micro bastion host
Security-Ops,ebs-0f08503,AWS,2026-07,0.0,4287.6,0,196.74,EBS,st1 volumes archive
Shared-Services,fd-047c534,AZURE,2026-07,0.0,0.0,66488901,501.07,Front Door,Global load balancer
QA-Testing,lam-04fb414,AWS,2026-07,0.0,0.0,4270372,30.78,Lambda,Image resizer
Shared-Services,func-0418785,AZURE,2026-07,0.0,0.0,3236868,49.26,Azure Functions,Webhook processor
Production-Main,ca-004b678,GCP,2026-07,0.0,0.0,125254883,457.88,Cloud Armor,WAF policies
Analytics-Platform,gke-05ac611,GCP,2026-07,5376.9,0.0,0,10784.91,GKE,GPU node pool
Shared-Services,ado-114b393,AZURE,2026-07,0.0,102.4,0,25.27,Azure DevOps,Artifacts storage
Internal-Tools,ses-0480175,AWS,2026-07,0.0,0.0,583072,0.71,SES,Marketing email
Security-Ops,gke-0173694,GCP,2026-07,4490.6,0.0,0,9158.92,GKE,GPU node pool
Internal-Tools,rds-0a58813,AWS,2026-07,830.4,1206.6,0,3872.34,RDS,db.r5.2xlarge Aurora cluster
Security-Ops,sentinel-08ca167,AZURE,2026-07,0.0,0.0,108127016,2790.13,Microsoft Sentinel,SIEM detection
Production-Secondary,elb-0081586,AWS,2026-07,679.8,0.0,27874073,199.34,ELB,Application load balancer
Production-Main,lam-0f15914,AWS,2026-07,0.0,0.0,41544247,291.62,Lambda,Data transformer
Production-Secondary,sqs-0c78882,AWS,2026-07,0.0,0.0,31955366,16.10,SQS,Event notification queue
Internal-Tools,cf-02b3439,AWS,2026-07,0.0,0.0,126267495,611.30,CloudFront,CDN web distribution
Shared-Services,vai-0756962,GCP,2026-07,326.5,0.0,0,1602.13,Vertex AI,AutoML jobs
Marketing-Platform,ddb-099f108,AWS,2026-07,659.7,43.9,70191734,504.52,DynamoDB,Session store table
DR-Recovery,eh-0de4297,AZURE,2026-07,0.0,623.8,0,155.85,Event Hubs,Capture to storage
Finance-Systems,vm-0216865,AZURE,2026-07,884.9,0.0,0,3330.19,Virtual Machines,E8s v3 memory-optimized
Customer-Portal,fd-09eb623,AZURE,2026-07,0.0,0.0,69557034,537.59,Front Door,Global load balancer
Security-Ops,ebs-0b88756,AWS,2026-07,0.0,653.4,0,416.13,EBS,io2 volumes database
Compliance-Audit,ec-1085586,AWS,2026-07,610.1,0.0,0,439.49,ElastiCache,Redis production cluster
Mobile-Backend,redis-0333751,AZURE,2026-07,852.5,0.0,0,426.52,Azure Cache for Redis,Standard C2 cache
Shared-Services,vm-0ccf546,AZURE,2026-07,833.3,0.0,0,3062.66,Virtual Machines,E8s v3 memory-optimized
Production-Secondary,ca-0d70255,GCP,2026-07,0.0,0.0,112466430,421.40,Cloud Armor,WAF policies
Production-Main,cmon-0c29871,GCP,2026-07,0.0,0.0,25859118,201.25,Cloud Monitoring,Metrics and alerting
Production-Main,vm-003b995,AZURE,2026-07,534.1,0.0,0,4839.36,Virtual Machines,NC6s v3 GPU VM
Internal-Tools,gke-10b2192,GCP,2026-07,4431.6,0.0,0,8786.48,GKE,GPU node pool
Production-Main,gcs-0e9f520,GCP,2026-07,0.0,16680.0,5796892,519.62,Cloud Storage,Data lake bucket
Compliance-Audit,rds-0395341,AWS,2026-07,858.3,574.8,0,2128.46,RDS,db.r5.xlarge PostgreSQL primary
DevOps-Central,kin-1047535,AWS,2026-07,1088.0,0.0,30608098,451.46,Kinesis,Firehose delivery
Production-Main,i-10be601,AWS,2026-07,646.8,0.0,0,48.11,EC2,t3.micro bastion host
Marketing-Platform,ca-0f4b589,GCP,2026-07,0.0,0.0,61962644,225.70,Cloud Armor,WAF policies
Mobile-Backend,vm-0b83258,AZURE,2026-07,845.0,0.0,0,1067.32,Virtual Machines,D4s v3 CI runner
Shared-Services,vai-1038265,GCP,2026-07,303.6,0.0,0,1512.79,Vertex AI,AutoML jobs
Internal-Tools,clog-02e7189,GCP,2026-07,0.0,283.6,0,68.03,Cloud Logging,Audit logs
ML-Training,rds-06bb423,AWS,2026-07,735.8,827.3,0,1666.50,RDS,db.m5.xlarge analytics DB
Edge-Network,s3-061c989,AWS,2026-07,0.0,1326.2,2580771,112.72,S3,Artifact storage
Shared-Services,sb-0d48406,AZURE,2026-07,571.4,0.0,7802468,433.73,Service Bus,Premium messaging
Finance-Systems,gcs-0a23868,GCP,2026-07,0.0,7579.2,188017,176.48,Cloud Storage,Backup bucket
Production-Secondary,blob-0b77983,AZURE,2026-07,0.0,2402.3,6076976,395.33,Blob Storage,Media content
Production-Secondary,appi-0fa6211,AZURE,2026-07,0.0,0.0,41753086,517.23,Application Insights,APM telemetry
Partner-Integration,r53-03d9599,AWS,2026-07,0.0,0.0,13436845,19.58,Route 53,Health checks
Partner-Integration,ddb-06b5916,AWS,2026-07,835.7,11.9,5728510,99.63,DynamoDB,Config store table
Finance-Systems,cr-0536882,GCP,2026-07,356.2,0.0,2883662,307.29,Cloud Run,Webhook handler
QA-Testing,ec-03e4601,AWS,2026-07,711.4,0.0,0,265.32,ElastiCache,Redis staging cluster
Compliance-Audit,s3-1036303,AWS,2026-07,0.0,707.5,1429497,62.71,S3,Artifact storage
Security-Ops,ses-059a356,AWS,2026-07,0.0,0.0,2765423,3.27,SES,Transactional email
DR-Recovery,sb-02f8539,AZURE,2026-07,0.0,0.0,17917931,44.61,Service Bus,Standard messaging
IoT-Platform,bq-03fd605,GCP,2026-07,0.0,1914.3,0,749.36,BigQuery,Data export queries
Production-Main,vai-0c2d231,GCP,2026-07,700.8,0.0,7969785,1586.66,Vertex AI,Model serving endpoints
Edge-Network,i-0694281,AWS,2026-07,685.3,0.0,0,2465.44,EC2,m5.2xlarge batch processor
Shared-Services,rds-065b167,AWS,2026-07,731.0,983.9,0,3259.11,RDS,db.r5.2xlarge Aurora cluster
Edge-Network,gcf-0cc6556,GCP,2026-07,0.0,0.0,6253743,92.47,Cloud Functions,Auth handlers
Customer-Portal,i-0e08975,AWS,2026-07,694.1,0.0,0,51.02,EC2,t3.micro bastion host
Shared-Services,appi-0e4c650,AZURE,2026-07,0.0,0.0,48915556,625.77,Application Insights,APM telemetry
Security-Ops,kin-0193241,AWS,2026-07,946.7,0.0,41211015,590.43,Kinesis,Data stream ingestion
Internal-Tools,cr-0c2c557,GCP,2026-07,450.7,0.0,3796790,386.87,Cloud Run,Webhook handler
Marketing-Platform,sm-1101565,AWS,2026-07,0.0,0.0,1087072,4.34,Secrets Manager,Application secrets
Compliance-Audit,i-0e34427,AWS,2026-07,734.5,0.0,0,647.85,EC2,m5.large monitoring server
DevOps-Central,ddb-00d0172,AWS,2026-07,975.5,69.7,110694192,771.20,DynamoDB,Session store table
Finance-Systems,aks-10e7263,AZURE,2026-07,224.0,0.0,0,338.90,AKS,Dev K8s cluster
Data-Science,rds-03f0203,AWS,2026-07,785.3,563.4,0,2002.96,RDS,db.r5.xlarge PostgreSQL primary
Production-Main,i-0e11185,AWS,2026-07,693.9,0.0,0,52.90,EC2,t3.micro bastion host
Finance-Systems,blob-0464577,AZURE,2026-07,0.0,8655.9,88001,258.07,Blob Storage,Backup storage
DevOps-Central,vm-00df422,AZURE,2026-07,791.8,0.0,0,232.94,Virtual Machines,B2s development VM
Compliance-Audit,ecs-0b5e734,AWS,2026-07,542.8,0.0,0,990.48,ECS,Fargate worker cluster
Finance-Systems,redis-06f3501,AZURE,2026-07,786.2,0.0,0,413.21,Azure Cache for Redis,Standard C2 cache
Staging-Env,gke-0774882,GCP,2026-07,680.9,0.0,0,1981.12,GKE,Production API cluster
