project.id,resource.name,usage_start_time,usage.amount_compute,usage.amount_storage,usage.amount_api,cost,service.description,sku.description
Edge-Network,gcf-04eb923,2026-06,0.0,0.0,6097781,91.47,Cloud Functions,Auth handlers
Data-Science,gcs-05b5140,2026-06,0.0,495.7,7931605,91.71,Cloud Storage,Temp processing bucket
Security-Ops,df-0170417,2026-06,379.8,0.0,0,924.3,Dataflow,Batch pipeline
Security-Ops,bq-0f8d684,2026-06,0.0,6584.6,0,2633.83,BigQuery,Analytics data warehouse
Analytics-Platform,gcs-0da7529,2026-06,0.0,10165.1,254125,233.8,Cloud Storage,Backup bucket
Production-Main,cmon-0cb1336,2026-06,0.0,0.0,25243179,201.95,Cloud Monitoring,Metrics and alerting
Finance-Systems,gcf-0ad1638,2026-06,0.0,0.0,13765049,206.46,Cloud Functions,Data triggers
Data-Science,mem-07c9408,2026-06,383.5,0.0,0,276.16,Memorystore,Redis staging cache
IoT-Platform,bq-0b87482,2026-06,0.0,3775.6,0,1510.27,BigQuery,BI reporting views
Marketing-Platform,gke-0f74407,2026-06,4540.5,0.0,0,9080.94,GKE,GPU node pool
Staging-Env,gke-114f799,2026-06,835.7,0.0,0,2507.01,GKE,Production API cluster
IoT-Platform,gcs-034d761,2026-06,0.0,12576.4,4192126,377.29,Cloud Storage,Data lake bucket
IoT-Platform,csql-0c56201,2026-06,706.2,196.1,0,848.38,Cloud SQL,PostgreSQL replica
Customer-Portal,cdns-0281439,2026-06,0.0,0.0,23028701,34.54,Cloud DNS,DNS zones
IoT-Platform,csql-08d3614,2026-06,758.3,210.6,0,910.95,Cloud SQL,PostgreSQL replica
IoT-Platform,bq-0d52533,2026-06,0.0,3397.3,0,1358.91,BigQuery,BI reporting views
Shared-Services,vai-09fa696,2026-06,283.0,0.0,0,1414.94,Vertex AI,AutoML jobs
Staging-Env,gke-0a6f794,2026-06,533.8,0.0,0,1601.39,GKE,Production API cluster
Production-Secondary,mem-0786845,2026-06,535.4,0.0,0,385.47,Memorystore,Redis production cache
Analytics-Platform,fs-0cbc199,2026-06,992.5,27.6,68929034,723.75,Firestore,Session store
Staging-Env,fs-0688519,2026-06,1060.6,73.7,44191673,607.63,Firestore,User profiles DB
Analytics-Platform,cr-0769806,2026-06,532.1,0.0,2217205,691.78,Cloud Run,ETL pipeline service
Customer-Portal,gcs-1099477,2026-06,0.0,19164.1,47908,191.64,Cloud Storage,Archive bucket
Edge-Network,csql-0d03946,2026-06,749.3,208.1,0,900.12,Cloud SQL,PostgreSQL replica
Internal-Tools,gke-0da5170,2026-06,522.9,0.0,0,1568.89,GKE,Production API cluster
Marketing-Platform,vai-087a180,2026-06,533.5,0.0,0,2667.7,Vertex AI,Training pipelines
Customer-Portal,mem-06af663,2026-06,724.6,0.0,0,521.75,Memorystore,Redis production cache
Staging-Env,fs-067e266,2026-06,1184.6,82.3,49359457,678.69,Firestore,User profiles DB
IoT-Platform,cr-0354135,2026-06,474.6,0.0,3955189,411.34,Cloud Run,Webhook handler
Marketing-Platform,vai-0200731,2026-06,585.9,0.0,6510011,1269.45,Vertex AI,Model serving endpoints
Analytics-Platform,vai-00ae972,2026-06,213.1,0.0,0,1065.45,Vertex AI,AutoML jobs
Security-Ops,bq-0e31926,2026-06,0.0,7447.7,0,2979.1,BigQuery,ML training datasets
Shared-Services,gcs-0eef797,2026-06,0.0,4309.4,4309361,312.43,Cloud Storage,Media assets bucket
Finance-Systems,csql-0637740,2026-06,753.7,209.4,0,905.53,Cloud SQL,PostgreSQL replica
Production-Secondary,mem-0895141,2026-06,585.9,0.0,0,421.82,Memorystore,Redis production cache
Security-Ops,bq-07aa733,2026-06,0.0,6700.2,0,2680.08,BigQuery,Analytics data warehouse
IoT-Platform,bq-0630303,2026-06,0.0,2798.6,0,1119.46,BigQuery,BI reporting views
Edge-Network,gke-110f445,2026-06,2350.0,0.0,0,4699.93,GKE,ML training cluster
Customer-Portal,bq-0fcc698,2026-06,0.0,1004.6,0,401.82,BigQuery,Data export queries
Production-Main,gcs-0a61796,2026-06,0.0,2837.3,1418675,439.79,Cloud Storage,Model artifacts
Production-Main,gcs-0051350,2026-06,0.0,2633.2,1316604,408.15,Cloud Storage,Model artifacts
Data-Science,gke-012e883,2026-06,538.6,0.0,0,1615.74,GKE,Production API cluster
Production-Secondary,clog-0090952,2026-06,0.0,148.7,0,37.18,Cloud Logging,Audit logs
Customer-Portal,ca-0d0d656,2026-06,0.0,0.0,116714530,437.68,Cloud Armor,WAF policies
Staging-Env,ca-00ef814,2026-06,0.0,0.0,130872117,490.77,Cloud Armor,WAF policies
Partner-Integration,bq-03bd412,2026-06,0.0,10740.3,0,4296.1,BigQuery,Analytics data warehouse
Security-Ops,bq-0c31657,2026-06,0.0,6513.9,0,2605.53,BigQuery,Analytics data warehouse
Analytics-Platform,ca-009d584,2026-06,0.0,0.0,86698145,325.12,Cloud Armor,WAF policies
Analytics-Platform,gcs-0dc7280,2026-06,0.0,2274.1,2274036,164.86,Cloud Storage,Media assets bucket
Production-Main,gcf-0047290,2026-06,0.0,0.0,9072936,136.09,Cloud Functions,Data triggers
Marketing-Platform,clog-10bf457,2026-06,0.0,541.2,0,135.3,Cloud Logging,Application logs
Staging-Env,gcs-068f405,2026-06,0.0,15263.5,5087855,457.91,Cloud Storage,Data lake bucket
Staging-Env,gke-010a534,2026-06,654.8,0.0,0,1964.32,GKE,Production API cluster
Edge-Network,bq-0e8a566,2026-06,0.0,5662.6,0,2265.08,BigQuery,Log analytics
Production-Secondary,csql-0514662,2026-06,758.0,210.5,0,910.58,Cloud SQL,PostgreSQL replica
Internal-Tools,gcs-049a971,2026-06,0.0,450.9,7215330,83.43,Cloud Storage,Temp processing bucket
Staging-Env,vai-0e58387,2026-06,481.1,0.0,0,2405.89,Vertex AI,Training pipelines
Edge-Network,gke-070c760,2026-06,2308.7,0.0,0,4617.47,GKE,ML training cluster
Marketing-Platform,cr-0816644,2026-06,780.2,0.0,16252291,1170.16,Cloud Run,API gateway service
Security-Ops,bq-04ab183,2026-06,0.0,1627.7,0,651.09,BigQuery,BI reporting views
Customer-Portal,csp-0273566,2026-06,614.2,85.3,42655188,3736.59,Cloud Spanner,Global transaction DB
Internal-Tools,gke-117b326,2026-06,3852.7,0.0,0,7705.44,GKE,GPU node pool
Security-Ops,vai-0a4e225,2026-06,636.0,0.0,7066643,1378.0,Vertex AI,Model serving endpoints
Marketing-Platform,cmon-10a4978,2026-06,0.0,0.0,30127896,241.03,Cloud Monitoring,Metrics and alerting
Security-Ops,bq-0403972,2026-06,0.0,8822.1,0,3528.81,BigQuery,Analytics data warehouse
Staging-Env,gcs-0eb2738,2026-06,0.0,20308.6,50769,203.09,Cloud Storage,Archive bucket
Customer-Portal,fs-0271522,2026-06,889.2,61.8,37051115,509.45,Firestore,User profiles DB
Partner-Integration,gke-10ce108,2026-06,778.3,0.0,0,2334.88,GKE,Production API cluster
IoT-Platform,gke-035d930,2026-06,3112.6,0.0,0,6225.23,GKE,GPU node pool
Analytics-Platform,cr-1158908,2026-06,551.9,0.0,2299513,717.45,Cloud Run,ETL pipeline service
Analytics-Platform,csql-00a8530,2026-06,510.4,354.4,0,1006.58,Cloud SQL,MySQL analytics
Edge-Network,csql-06f9688,2026-06,835.4,232.1,0,1003.54,Cloud SQL,PostgreSQL replica
Data-Science,gcs-0114363,2026-06,0.0,10250.6,256266,235.76,Cloud Storage,Backup bucket
IoT-Platform,bq-0cde410,2026-06,0.0,3804.0,0,1521.63,BigQuery,BI reporting views
Production-Secondary,ps-009b435,2026-06,0.0,0.0,22052735,275.66,Pub/Sub,Event streaming
Production-Main,ca-07a9600,2026-06,0.0,0.0,124211258,465.79,Cloud Armor,WAF policies
Production-Secondary,csql-0780305,2026-06,619.1,429.8,0,1220.83,Cloud SQL,MySQL analytics
Production-Secondary,vai-0092460,2026-06,248.1,0.0,0,1240.66,Vertex AI,AutoML jobs
Security-Ops,mem-0162208,2026-06,362.1,0.0,0,260.68,Memorystore,Redis staging cache
Analytics-Platform,vai-0f1e752,2026-06,183.9,0.0,0,919.35,Vertex AI,AutoML jobs
Customer-Portal,bq-0495859,2026-06,0.0,991.1,0,396.44,BigQuery,Data export queries
Finance-Systems,gcs-0894469,2026-06,0.0,414.2,6626446,76.61,Cloud Storage,Temp processing bucket
Partner-Integration,df-0897714,2026-06,915.9,0.0,0,2228.58,Dataflow,Streaming pipeline
Staging-Env,cr-0110150,2026-06,879.3,0.0,18319022,1318.97,Cloud Run,API gateway service
Analytics-Platform,gke-07d1585,2026-06,5876.6,0.0,0,11753.38,GKE,GPU node pool
Internal-Tools,clog-0a33159,2026-06,0.0,223.7,0,55.93,Cloud Logging,Audit logs
Marketing-Platform,ps-0eb7413,2026-06,0.0,0.0,44258000,553.23,Pub/Sub,Log forwarding
Edge-Network,gcf-1145460,2026-06,0.0,0.0,11127917,166.92,Cloud Functions,Data triggers
Analytics-Platform,bq-00ab376,2026-06,0.0,16510.0,0,6603.99,BigQuery,ML training datasets
Internal-Tools,gcs-0653898,2026-06,0.0,8527.0,213175,196.13,Cloud Storage,Backup bucket
Staging-Env,fs-07cf154,2026-06,974.8,67.7,40617882,558.49,Firestore,User profiles DB
Edge-Network,gke-0308268,2026-06,2434.8,0.0,0,4869.61,GKE,ML training cluster
Security-Ops,gke-0c59907,2026-06,2800.2,0.0,0,5600.42,GKE,ML training cluster
Shared-Services,gcs-068c251,2026-06,0.0,492.8,7884318,91.16,Cloud Storage,Temp processing bucket
Marketing-Platform,gcf-0a04526,2026-06,0.0,0.0,2098604,31.48,Cloud Functions,Scheduled tasks
Finance-Systems,gcf-0421328,2026-06,0.0,0.0,12803228,192.04,Cloud Functions,Data triggers
Marketing-Platform,vai-0994295,2026-06,521.8,0.0,5797387,1130.49,Vertex AI,Model serving endpoints
Internal-Tools,gke-0f44955,2026-06,689.0,0.0,0,2067.09,GKE,Batch processing cluster
Customer-Portal,gke-027e488,2026-06,1653.4,0.0,0,3306.75,GKE,ML training cluster
Analytics-Platform,gke-0c27957,2026-06,5107.8,0.0,0,10215.8,GKE,GPU node pool
Internal-Tools,fs-02d5561,2026-06,662.5,46.0,27606180,379.58,Firestore,User profiles DB
Data-Science,mem-054a856,2026-06,1081.3,0.0,0,778.51,Memorystore,Redis production cache
Security-Ops,bq-0cc3233,2026-06,0.0,8853.1,0,3541.23,BigQuery,Analytics data warehouse
Analytics-Platform,cr-00b9666,2026-06,230.0,0.0,958314,199.33,Cloud Run,Image processor
Marketing-Platform,cr-0c41360,2026-06,517.9,0.0,2157891,673.27,Cloud Run,ETL pipeline service
IoT-Platform,fs-034e949,2026-06,960.2,66.7,40006637,550.09,Firestore,User profiles DB
Finance-Systems,gcs-07ec274,2026-06,0.0,457.3,7315623,84.59,Cloud Storage,Temp processing bucket
Security-Ops,df-0b6c552,2026-06,311.3,0.0,0,757.58,Dataflow,Batch pipeline
Data-Science,mem-012a968,2026-06,992.0,0.0,0,714.22,Memorystore,Redis production cache
IoT-Platform,bq-0b66868,2026-06,0.0,2764.7,0,1105.9,BigQuery,BI reporting views
Analytics-Platform,gke-00b7195,2026-06,5421.8,0.0,0,10843.66,GKE,GPU node pool
Staging-Env,cr-0e13304,2026-06,668.5,0.0,2785242,869.0,Cloud Run,ETL pipeline service
Internal-Tools,gcs-02da914,2026-06,0.0,3287.3,3287335,238.33,Cloud Storage,Media assets bucket
Staging-Env,ca-0862572,2026-06,0.0,0.0,116978881,438.67,Cloud Armor,WAF policies
Partner-Integration,mem-0822632,2026-06,284.9,0.0,0,205.15,Memorystore,Redis staging cache
Edge-Network,gke-0bd1995,2026-06,2538.6,0.0,0,5077.17,GKE,ML training cluster
IoT-Platform,bq-107d256,2026-06,0.0,3168.0,0,1267.19,BigQuery,BI reporting views
Partner-Integration,df-0628108,2026-06,979.5,0.0,0,2383.3,Dataflow,Streaming pipeline
Production-Main,cmon-1020557,2026-06,0.0,0.0,23670559,189.36,Cloud Monitoring,Metrics and alerting
Finance-Systems,cr-0fa9949,2026-06,335.3,0.0,2794494,290.63,Cloud Run,Webhook handler
Marketing-Platform,vai-0f53537,2026-06,573.5,0.0,6372751,1242.68,Vertex AI,Model serving endpoints
Security-Ops,vai-016d169,2026-06,386.7,0.0,0,1933.61,Vertex AI,Training pipelines
Edge-Network,gcs-0302936,2026-06,0.0,17803.8,5934589,534.11,Cloud Storage,Data lake bucket
Security-Ops,bq-0b2e575,2026-06,0.0,8229.9,0,3291.97,BigQuery,Analytics data warehouse
Customer-Portal,bq-0af1701,2026-06,0.0,971.6,0,388.66,BigQuery,Data export queries
Shared-Services,gcs-0eea952,2026-06,0.0,6895.6,172388,158.6,Cloud Storage,Backup bucket
Marketing-Platform,ps-0df1128,2026-06,0.0,0.0,47428036,592.85,Pub/Sub,Log forwarding
Customer-Portal,clog-0c8b599,2026-06,0.0,137.1,0,34.29,Cloud Logging,Audit logs
Analytics-Platform,gcs-08fa192,2026-06,0.0,2409.8,2409850,174.71,Cloud Storage,Media assets bucket
Shared-Services,gcs-01ab145,2026-06,0.0,13991.4,4663815,419.74,Cloud Storage,Data lake bucket
Analytics-Platform,bq-0608863,2026-06,0.0,10084.9,0,4033.96,BigQuery,Analytics data warehouse
Security-Ops,gcs-0e02175,2026-06,0.0,5196.1,129900,119.51,Cloud Storage,Backup bucket
Finance-Systems,gcf-1131750,2026-06,0.0,0.0,12112537,181.68,Cloud Functions,Data triggers
Staging-Env,gcs-0c37460,2026-06,0.0,12919.0,4306346,387.57,Cloud Storage,Data lake bucket
Marketing-Platform,cr-0e17356,2026-06,591.3,0.0,2463778,768.71,Cloud Run,ETL pipeline service
Finance-Systems,cmon-022a754,2026-06,0.0,0.0,33830044,270.64,Cloud Monitoring,Metrics and alerting
Customer-Portal,bq-0a4a962,2026-06,0.0,1124.2,0,449.71,BigQuery,Data export queries
Marketing-Platform,gcf-1078297,2026-06,0.0,0.0,2150762,32.27,Cloud Functions,Scheduled tasks
Security-Ops,gke-0174910,2026-06,522.3,0.0,0,1566.75,GKE,Batch processing cluster
Staging-Env,bq-0ffd650,2026-06,0.0,5915.4,0,2366.15,BigQuery,Log analytics
Marketing-Platform,gcf-0a8d204,2026-06,0.0,0.0,2055691,30.84,Cloud Functions,Scheduled tasks
Staging-Env,ps-00f0976,2026-06,0.0,0.0,14521193,181.51,Pub/Sub,Data pipeline
Marketing-Platform,ps-0d0f145,2026-06,0.0,0.0,15865177,198.32,Pub/Sub,Data pipeline
Analytics-Platform,bq-00aa634,2026-06,0.0,4116.5,0,1646.59,BigQuery,Log analytics
Edge-Network,csql-0303589,2026-06,853.8,237.2,0,1025.74,Cloud SQL,PostgreSQL replica
Edge-Network,gcf-0d2e351,2026-06,0.0,0.0,12423640,186.36,Cloud Functions,Data triggers
Analytics-Platform,gcs-0569506,2026-06,0.0,2113.1,2113071,153.19,Cloud Storage,Media assets bucket
Staging-Env,fs-010c209,2026-06,934.1,64.9,38920044,535.15,Firestore,User profiles DB
Marketing-Platform,vai-0a89162,2026-06,284.2,0.0,0,1420.63,Vertex AI,AutoML jobs
Customer-Portal,gcs-027b506,2026-06,0.0,17742.5,44356,177.43,Cloud Storage,Archive bucket
IoT-Platform,bq-07f6141,2026-06,0.0,1973.3,0,789.3,BigQuery,Data export queries
Internal-Tools,cr-02e2142,2026-06,306.2,0.0,1275827,265.37,Cloud Run,Image processor
Partner-Integration,gke-0e1d533,2026-06,724.5,0.0,0,2173.65,GKE,Production API cluster
Customer-Portal,bq-0f5a146,2026-06,0.0,960.9,0,384.38,BigQuery,Data export queries
Analytics-Platform,gcf-009e362,2026-06,0.0,0.0,8204190,123.06,Cloud Functions,Auth handlers
Analytics-Platform,cr-0d62306,2026-06,432.0,0.0,1800226,561.68,Cloud Run,ETL pipeline service
Internal-Tools,gcf-02d7493,2026-06,0.0,0.0,10039079,150.59,Cloud Functions,Data triggers
Internal-Tools,gke-02d4601,2026-06,2351.0,0.0,0,4702.06,GKE,ML training cluster
Customer-Portal,cr-0279346,2026-06,512.2,0.0,2134139,665.85,Cloud Run,ETL pipeline service
Data-Science,vai-0d5f388,2026-06,352.1,0.0,0,1760.57,Vertex AI,Training pipelines
Internal-Tools,clog-02e8220,2026-06,0.0,503.7,0,125.92,Cloud Logging,Application logs
Edge-Network,cdns-0304848,2026-06,0.0,0.0,19362978,29.04,Cloud DNS,DNS zones
Data-Science,bq-011c674,2026-06,0.0,3587.6,0,1435.03,BigQuery,Log analytics
Staging-Env,gcf-08e9473,2026-06,0.0,0.0,14565190,218.48,Cloud Functions,Data triggers
Staging-Env,bq-00f9877,2026-06,0.0,5693.8,0,2277.52,BigQuery,Log analytics
Production-Main,gcs-0053656,2026-06,0.0,8053.8,201345,185.24,Cloud Storage,Backup bucket
Staging-Env,cdns-041f176,2026-06,0.0,0.0,26876955,40.31,Cloud DNS,DNS zones
Production-Main,gcf-0861266,2026-06,0.0,0.0,10012747,150.19,Cloud Functions,Data triggers
Analytics-Platform,fs-073a652,2026-06,945.5,65.6,39395274,541.69,Firestore,User profiles DB
Customer-Portal,cr-056f855,2026-06,470.6,0.0,1960861,611.79,Cloud Run,ETL pipeline service
Marketing-Platform,vai-1033821,2026-06,452.1,0.0,5023642,979.61,Vertex AI,Model serving endpoints
IoT-Platform,cr-0d33810,2026-06,500.3,0.0,4169492,433.63,Cloud Run,Webhook handler
Production-Secondary,clog-06e2446,2026-06,0.0,469.0,0,117.23,Cloud Logging,Application logs
Internal-Tools,fs-02d6986,2026-06,816.2,22.7,56679349,595.13,Firestore,Session store
Data-Science,gcf-057e580,2026-06,0.0,0.0,9928921,148.93,Cloud Functions,Auth handlers
Customer-Portal,bq-0797763,2026-06,0.0,1056.0,0,422.4,BigQuery,Data export queries
Analytics-Platform,gcs-0ce0329,2026-06,0.0,2315.8,2315805,167.89,Cloud Storage,Media assets bucket
Edge-Network,gke-0b37321,2026-06,2210.4,0.0,0,4420.89,GKE,ML training cluster
Security-Ops,cdns-092f274,2026-06,0.0,0.0,27937335,41.9,Cloud DNS,DNS zones
Marketing-Platform,vai-054f681,2026-06,595.3,0.0,0,2976.53,Vertex AI,Training pipelines
Internal-Tools,ps-02e6133,2026-06,0.0,0.0,19685503,246.07,Pub/Sub,Data pipeline
Internal-Tools,gcs-02de679,2026-06,0.0,18697.8,6232590,560.93,Cloud Storage,Data lake bucket
Marketing-Platform,cmon-0baf450,2026-06,0.0,0.0,29769199,238.16,Cloud Monitoring,Metrics and alerting
Staging-Env,gcs-0104572,2026-06,0.0,16003.6,40009,160.04,Cloud Storage,Archive bucket
Data-Science,ps-0122650,2026-06,0.0,0.0,30721375,384.02,Pub/Sub,Log forwarding
Staging-Env,gcs-05bb643,2026-06,0.0,10351.2,3450413,310.54,Cloud Storage,Data lake bucket
Staging-Env,gcf-09c0254,2026-06,0.0,0.0,13549229,203.24,Cloud Functions,Data triggers
Staging-Env,cdns-0683103,2026-06,0.0,0.0,25046736,37.57,Cloud DNS,DNS zones
Partner-Integration,df-03b8762,2026-06,936.0,0.0,0,2277.56,Dataflow,Streaming pipeline
Customer-Portal,fs-0acb600,2026-06,915.9,63.8,38165760,524.77,Firestore,User profiles DB
Internal-Tools,gcs-089d790,2026-06,0.0,15964.9,5321608,478.94,Cloud Storage,Data lake bucket
Analytics-Platform,gke-0c3a292,2026-06,4994.2,0.0,0,9988.42,GKE,GPU node pool
IoT-Platform,cr-07da555,2026-06,437.0,0.0,1820772,568.08,Cloud Run,ETL pipeline service
Analytics-Platform,gcs-0b6a812,2026-06,0.0,1712.4,856221,265.42,Cloud Storage,Model artifacts
Analytics-Platform,clog-0ba4541,2026-06,0.0,443.0,0,110.76,Cloud Logging,Application logs
Shared-Services,gcs-046a617,2026-06,0.0,3421.0,3420954,248.02,Cloud Storage,Media assets bucket
Analytics-Platform,bq-0b80564,2026-06,0.0,16741.1,0,6696.47,BigQuery,ML training datasets
Staging-Env,fs-010b493,2026-06,604.4,16.8,41972594,440.71,Firestore,Session store
Finance-Systems,csql-0ae9870,2026-06,792.3,220.1,0,951.86,Cloud SQL,PostgreSQL replica
Staging-Env,gcs-0105570,2026-06,0.0,573.3,9172265,106.05,Cloud Storage,Temp processing bucket
Marketing-Platform,ca-0a67990,2026-06,0.0,0.0,60061078,225.22,Cloud Armor,WAF policies
Marketing-Platform,gcf-0dcb547,2026-06,0.0,0.0,2171971,32.58,Cloud Functions,Scheduled tasks
Staging-Env,gcs-0108793,2026-06,0.0,10646.8,266169,244.88,Cloud Storage,Backup bucket
Production-Main,csql-0f51153,2026-06,816.3,566.9,0,1609.91,Cloud SQL,MySQL analytics
IoT-Platform,bq-0f8e380,2026-06,0.0,2850.6,0,1140.28,BigQuery,BI reporting views
Staging-Env,cr-0ddc370,2026-06,798.9,0.0,3328432,1038.47,Cloud Run,ETL pipeline service
Finance-Systems,clog-1076168,2026-06,0.0,217.8,0,54.48,Cloud Logging,Audit logs
IoT-Platform,mem-044e635,2026-06,867.5,0.0,0,624.68,Memorystore,Redis production cache
Finance-Systems,gcf-0a51450,2026-06,0.0,0.0,9755896,146.33,Cloud Functions,Auth handlers
Partner-Integration,gke-0b7b939,2026-06,700.7,0.0,0,2101.98,GKE,Production API cluster
Shared-Services,vai-01ad930,2026-06,822.4,0.0,9137720,1781.86,Vertex AI,Model serving endpoints
Data-Science,mem-0504714,2026-06,349.3,0.0,0,251.52,Memorystore,Redis staging cache
Internal-Tools,ps-0890488,2026-06,0.0,0.0,33430622,417.89,Pub/Sub,Event streaming
Analytics-Platform,vai-079c548,2026-06,684.3,0.0,0,3421.69,Vertex AI,Training pipelines
Analytics-Platform,cr-0943616,2026-06,438.1,0.0,1825243,569.48,Cloud Run,ETL pipeline service
IoT-Platform,cr-10a0129,2026-06,369.0,0.0,1537680,479.75,Cloud Run,ETL pipeline service
Security-Ops,gcs-0cba289,2026-06,0.0,6066.0,151649,139.52,Cloud Storage,Backup bucket
IoT-Platform,cr-03f3623,2026-06,764.0,0.0,15916495,1145.99,Cloud Run,API gateway service
Marketing-Platform,vai-0ff7365,2026-06,581.7,0.0,0,2908.45,Vertex AI,Training pipelines
Production-Main,cmon-0b17682,2026-06,0.0,0.0,23467034,187.73,Cloud Monitoring,Metrics and alerting
Partner-Integration,ps-03c1778,2026-06,0.0,0.0,10577149,132.21,Pub/Sub,Data pipeline
Production-Secondary,clog-05d5179,2026-06,0.0,163.6,0,40.91,Cloud Logging,Audit logs
Analytics-Platform,ps-06e6283,2026-06,0.0,0.0,42986113,537.33,Pub/Sub,Log forwarding
IoT-Platform,cdns-0437748,2026-06,0.0,0.0,12707779,19.06,Cloud DNS,DNS zones
IoT-Platform,cr-05d2913,2026-06,469.8,0.0,1957416,610.71,Cloud Run,ETL pipeline service
Production-Main,vai-0664562,2026-06,556.3,0.0,0,2781.56,Vertex AI,Training pipelines
Production-Main,gcs-0055926,2026-06,0.0,27773.9,69434,277.74,Cloud Storage,Archive bucket
Internal-Tools,cr-04bf565,2026-06,857.2,0.0,17859629,1285.89,Cloud Run,API gateway service
Staging-Env,vai-1137133,2026-06,467.6,0.0,0,2337.93,Vertex AI,Training pipelines
Finance-Systems,cr-0a5d466,2026-06,702.9,0.0,2928825,913.79,Cloud Run,ETL pipeline service
Customer-Portal,gcs-027a462,2026-06,0.0,438.3,7013541,81.09,Cloud Storage,Temp processing bucket
Analytics-Platform,ca-0eaf212,2026-06,0.0,0.0,77106885,289.15,Cloud Armor,WAF policies
Data-Science,gcf-0fd1891,2026-06,0.0,0.0,9567606,143.51,Cloud Functions,Auth handlers
Finance-Systems,gcs-091f304,2026-06,0.0,7040.3,176007,161.93,Cloud Storage,Backup bucket
Marketing-Platform,gke-1060979,2026-06,4560.2,0.0,0,9120.25,GKE,GPU node pool
Shared-Services,gcs-01a8772,2026-06,0.0,6950.3,173757,159.86,Cloud Storage,Backup bucket
Data-Science,clog-0f98724,2026-06,0.0,468.4,0,117.11,Cloud Logging,Application logs
Production-Secondary,ps-1166581,2026-06,0.0,0.0,15021685,187.77,Pub/Sub,Data pipeline
Staging-Env,fs-0571274,2026-06,941.6,65.4,39232287,539.44,Firestore,User profiles DB
Analytics-Platform,vai-0679493,2026-06,214.6,0.0,0,1073.06,Vertex AI,AutoML jobs
Marketing-Platform,cr-0f6f935,2026-06,757.1,0.0,15771271,1135.53,Cloud Run,API gateway service
Data-Science,mem-0991932,2026-06,360.8,0.0,0,259.82,Memorystore,Redis staging cache
Customer-Portal,gcf-0dee262,2026-06,0.0,0.0,15378266,230.68,Cloud Functions,Data triggers
Analytics-Platform,clog-0b21991,2026-06,0.0,391.1,0,97.78,Cloud Logging,Application logs
Internal-Tools,gcf-02d8617,2026-06,0.0,0.0,10997442,164.96,Cloud Functions,Auth handlers
Production-Main,gcs-08f7185,2026-06,0.0,2281.9,1140966,353.7,Cloud Storage,Model artifacts
IoT-Platform,csql-0f63852,2026-06,796.3,221.2,0,956.64,Cloud SQL,PostgreSQL replica
Security-Ops,bq-0819283,2026-06,0.0,6932.8,0,2773.1,BigQuery,Analytics data warehouse
Edge-Network,gcf-0309730,2026-06,0.0,0.0,26878517,403.18,Cloud Functions,Pub/Sub processors
Staging-Env,gke-05c8132,2026-06,2657.6,0.0,0,5315.28,GKE,ML training cluster
Shared-Services,gcs-0701705,2026-06,0.0,24232.2,60580,242.33,Cloud Storage,Archive bucket
Finance-Systems,gcs-0564899,2026-06,0.0,3283.8,3283896,238.09,Cloud Storage,Media assets bucket
Marketing-Platform,cdns-059c553,2026-06,0.0,0.0,14042117,21.07,Cloud DNS,DNS zones
Finance-Systems,gcs-0b51970,2026-06,0.0,450.4,7205451,83.3,Cloud Storage,Temp processing bucket
Analytics-Platform,clog-0c1a111,2026-06,0.0,413.1,0,103.29,Cloud Logging,Application logs
Edge-Network,fs-02fa805,2026-06,606.0,16.8,42081137,441.85,Firestore,Session store
Data-Science,vai-067f829,2026-06,333.8,0.0,0,1668.99,Vertex AI,Training pipelines
Security-Ops,gke-0172619,2026-06,2441.9,0.0,0,4883.79,GKE,ML training cluster
Analytics-Platform,cr-0b8d600,2026-06,591.0,0.0,12313274,886.56,Cloud Run,API gateway service
Analytics-Platform,vai-0e80203,2026-06,207.6,0.0,0,1038.26,Vertex AI,AutoML jobs
Analytics-Platform,cr-0ce1398,2026-06,519.6,0.0,2164872,675.44,Cloud Run,ETL pipeline service
Analytics-Platform,vai-089c476,2026-06,774.4,0.0,0,3872.41,Vertex AI,Training pipelines
Production-Secondary,fs-09dc756,2026-06,972.2,27.0,67513152,708.89,Firestore,Session store
Security-Ops,cdns-016c878,2026-06,0.0,0.0,24562241,36.84,Cloud DNS,DNS zones
Edge-Network,ps-0db4850,2026-06,0.0,0.0,47585438,594.82,Pub/Sub,Log forwarding
Analytics-Platform,cr-0593605,2026-06,589.3,0.0,12277883,884.01,Cloud Run,API gateway service
IoT-Platform,bq-0359656,2026-06,0.0,2791.7,0,1116.69,BigQuery,BI reporting views
Analytics-Platform,fs-0531779,2026-06,1042.4,29.0,72392155,760.11,Firestore,Session store
Production-Secondary,df-0f1d560,2026-06,702.6,0.0,0,1709.66,Dataflow,Streaming pipeline
Shared-Services,gcs-05a3592,2026-06,0.0,3484.6,3484580,252.63,Cloud Storage,Media assets bucket
Staging-Env,bq-0cd4810,2026-06,0.0,6196.7,0,2478.66,BigQuery,Log analytics
Marketing-Platform,cr-1081890,2026-06,491.5,0.0,2047942,638.97,Cloud Run,ETL pipeline service
Internal-Tools,ps-02e4769,2026-06,0.0,0.0,30379802,379.75,Pub/Sub,Event streaming
Finance-Systems,cr-0c71114,2026-06,565.6,0.0,2356654,735.27,Cloud Run,ETL pipeline service
Production-Secondary,mem-0f3c369,2026-06,492.6,0.0,0,354.63,Memorystore,Redis production cache
